"","PSID","Gene","Module"
"BBS10","BBS10","BBS10","grey"
"SBDS","SBDS","SBDS","turquoise"
"LPGAT1","LPGAT1","LPGAT1","turquoise"
"MYH3","MYH3","MYH3","grey"
"ZNF544","ZNF544","ZNF544","turquoise"
"C18orf10","C18orf10","C18orf10","turquoise"
"GPS2","GPS2","GPS2","yellow"
"USP13","USP13","USP13","turquoise"
"DHX32","DHX32","DHX32","blue"
"NR3C1","NR3C1","NR3C1","turquoise"
"PTP4A2","PTP4A2","PTP4A2","grey"
"ABCA5","ABCA5","ABCA5","grey"
"PIGP","PIGP","PIGP","grey"
"PUS7","PUS7","PUS7","grey"
"RRM1","RRM1","RRM1","grey"
"TOR1B","TOR1B","TOR1B","grey"
"MYADM","MYADM","MYADM","grey"
"IGF2R","IGF2R","IGF2R","blue"
"STARD3","STARD3","STARD3","green"
"PCNT","PCNT","PCNT","grey"
"ZNF681","ZNF681","ZNF681","grey"
"ATP11A","ATP11A","ATP11A","grey"
"NT5DC1","NT5DC1","NT5DC1","grey"
"NAGPA","NAGPA","NAGPA","grey"
"HYOU1","HYOU1","HYOU1","grey"
"TMEM141","TMEM141","TMEM141","turquoise"
"DCTN2","DCTN2","DCTN2","turquoise"
"C16orf45","C16orf45","C16orf45","grey"
"MRPL28","MRPL28","MRPL28","turquoise"
"SEMA6D","SEMA6D","SEMA6D","grey"
"SARS","SARS","SARS","red"
"PKM2","PKM2","PKM2","grey"
"RPS2","RPS2","RPS2","grey"
"PGRMC1","PGRMC1","PGRMC1","turquoise"
"PIAS2","PIAS2","PIAS2","turquoise"
"GAA","GAA","GAA","grey"
"SETX","SETX","SETX","grey"
"C1orf56","C1orf56","C1orf56","grey"
"ZNF641","ZNF641","ZNF641","grey"
"SH3GL1","SH3GL1","SH3GL1","yellow"
"CLCN2","CLCN2","CLCN2","blue"
"MOCS1","MOCS1","MOCS1","brown"
"NDUFB1","NDUFB1","NDUFB1","turquoise"
"CABP5","CABP5","CABP5","grey"
"GYS1","GYS1","GYS1","grey"
"USH1C","USH1C","USH1C","grey"
"C19orf43","C19orf43","C19orf43","yellow"
"ME2","ME2","ME2","turquoise"
"EAF1","EAF1","EAF1","turquoise"
"TTLL5","TTLL5","TTLL5","grey"
"GHSR","GHSR","GHSR","grey"
"RWDD3","RWDD3","RWDD3","grey"
"ARSA","ARSA","ARSA","grey"
"PROSC","PROSC","PROSC","turquoise"
"SP1","SP1","SP1","blue"
"METTL2B","METTL2B","METTL2B","turquoise"
"OBFC2A","OBFC2A","OBFC2A","grey"
"VEGFB","VEGFB","VEGFB","brown"
"BACH2","BACH2","BACH2","grey"
"TRIP11","TRIP11","TRIP11","blue"
"GP1BB","GP1BB","GP1BB","turquoise"
"UBE2V1","UBE2V1","UBE2V1","turquoise"
"YTHDF2","YTHDF2","YTHDF2","pink"
"PRPF40A","PRPF40A","PRPF40A","grey"
"SAC3D1","SAC3D1","SAC3D1","yellow"
"SPEG","SPEG","SPEG","turquoise"
"PDCD2","PDCD2","PDCD2","grey"
"ZC3H6","ZC3H6","ZC3H6","grey"
"ARHGAP22","ARHGAP22","ARHGAP22","grey"
"NDUFA13","NDUFA13","NDUFA13","turquoise"
"MNT","MNT","MNT","grey"
"PIGX","PIGX","PIGX","turquoise"
"CCNL1","CCNL1","CCNL1","grey"
"NIPBL","NIPBL","NIPBL","grey"
"BTBD10","BTBD10","BTBD10","turquoise"
"PPP1R12A","PPP1R12A","PPP1R12A","turquoise"
"ACADSB","ACADSB","ACADSB","turquoise"
"OXCT2","OXCT2","OXCT2","grey"
"ASNS","ASNS","ASNS","red"
"YPEL4","YPEL4","YPEL4","turquoise"
"CTNS","CTNS","CTNS","green"
"RGPD5","RGPD5","RGPD5","grey"
"ADK","ADK","ADK","turquoise"
"FBXO22","FBXO22","FBXO22","grey"
"CTNNBIP1","CTNNBIP1","CTNNBIP1","turquoise"
"CYP27A1","CYP27A1","CYP27A1","blue"
"SAMD11","SAMD11","SAMD11","grey"
"NOVA1","NOVA1","NOVA1","turquoise"
"OAT","OAT","OAT","turquoise"
"TTLL7","TTLL7","TTLL7","grey"
"C6orf70","C6orf70","C6orf70","grey"
"TXNL1","TXNL1","TXNL1","grey"
"PEA15","PEA15","PEA15","grey"
"CYP2R1","CYP2R1","CYP2R1","grey"
"LYPLA1","LYPLA1","LYPLA1","grey"
"UBE2E3","UBE2E3","UBE2E3","turquoise"
"FARP1","FARP1","FARP1","turquoise"
"ATP5J2","ATP5J2","ATP5J2","turquoise"
"GOSR2","GOSR2","GOSR2","grey"
"ODZ2","ODZ2","ODZ2","grey"
"TEP1","TEP1","TEP1","green"
"CCNK","CCNK","CCNK","grey"
"ERP29","ERP29","ERP29","turquoise"
"RPS6KB1","RPS6KB1","RPS6KB1","brown"
"SLC7A14","SLC7A14","SLC7A14","turquoise"
"ZBTB40","ZBTB40","ZBTB40","brown"
"GNA11","GNA11","GNA11","grey"
"RCBTB1","RCBTB1","RCBTB1","blue"
"PDCD10","PDCD10","PDCD10","turquoise"
"NCF1","NCF1","NCF1","grey"
"DNASE1L1","DNASE1L1","DNASE1L1","grey"
"PITRM1","PITRM1","PITRM1","turquoise"
"MSI2","MSI2","MSI2","grey"
"ZBTB34","ZBTB34","ZBTB34","brown"
"POU6F1","POU6F1","POU6F1","yellow"
"IPPK","IPPK","IPPK","grey"
"C14orf109","C14orf109","C14orf109","turquoise"
"TSGA10","TSGA10","TSGA10","grey"
"BCL7A","BCL7A","BCL7A","yellow"
"SLC9A8","SLC9A8","SLC9A8","grey"
"CSPP1","CSPP1","CSPP1","grey"
"TNRC6B","TNRC6B","TNRC6B","grey"
"ZNF134","ZNF134","ZNF134","grey"
"GCSH","GCSH","GCSH","turquoise"
"C11orf67","C11orf67","C11orf67","blue"
"SETD7","SETD7","SETD7","grey"
"IGF1R","IGF1R","IGF1R","grey"
"DUSP16","DUSP16","DUSP16","grey"
"SGCB","SGCB","SGCB","brown"
"ECHDC2","ECHDC2","ECHDC2","grey"
"SUZ12","SUZ12","SUZ12","grey"
"MLLT4","MLLT4","MLLT4","turquoise"
"IMMP1L","IMMP1L","IMMP1L","turquoise"
"MUTED","MUTED","MUTED","blue"
"CRLS1","CRLS1","CRLS1","turquoise"
"DPF2","DPF2","DPF2","grey"
"TPD52","TPD52","TPD52","turquoise"
"PPFIA1","PPFIA1","PPFIA1","blue"
"LZTS2","LZTS2","LZTS2","brown"
"PPIF","PPIF","PPIF","grey"
"ZC3H11A","ZC3H11A","ZC3H11A","brown"
"IL1B","IL1B","IL1B","grey"
"PIP5K1A","PIP5K1A","PIP5K1A","grey"
"PTS","PTS","PTS","turquoise"
"EAF2","EAF2","EAF2","grey"
"TM2D3","TM2D3","TM2D3","turquoise"
"MAP3K11","MAP3K11","MAP3K11","purple"
"CBLL1","CBLL1","CBLL1","yellow"
"THAP8","THAP8","THAP8","yellow"
"FIBP","FIBP","FIBP","turquoise"
"C6orf89","C6orf89","C6orf89","grey"
"CCL3","CCL3","CCL3","grey"
"PAK2","PAK2","PAK2","brown"
"ACSL3","ACSL3","ACSL3","turquoise"
"TAF6","TAF6","TAF6","pink"
"USP45","USP45","USP45","grey"
"STOML1","STOML1","STOML1","turquoise"
"BCL6B","BCL6B","BCL6B","grey"
"TSC2","TSC2","TSC2","yellow"
"TUFT1","TUFT1","TUFT1","grey"
"PRR3","PRR3","PRR3","purple"
"ME1","ME1","ME1","grey"
"CHMP6","CHMP6","CHMP6","grey"
"ATXN1","ATXN1","ATXN1","turquoise"
"HDAC1","HDAC1","HDAC1","blue"
"CDKL2","CDKL2","CDKL2","turquoise"
"FBXO33","FBXO33","FBXO33","yellow"
"PTMA","PTMA","PTMA","grey"
"PSIP1","PSIP1","PSIP1","turquoise"
"ZNF284","ZNF284","ZNF284","grey"
"SHFM1","SHFM1","SHFM1","grey"
"SFXN3","SFXN3","SFXN3","yellow"
"RPL14","RPL14","RPL14","grey"
"SNX6","SNX6","SNX6","grey"
"RNF122","RNF122","RNF122","grey"
"ARID5B","ARID5B","ARID5B","grey"
"ITGA7","ITGA7","ITGA7","green"
"TAF1C","TAF1C","TAF1C","brown"
"DTX3L","DTX3L","DTX3L","grey"
"MSRA","MSRA","MSRA","turquoise"
"ZDHHC9","ZDHHC9","ZDHHC9","grey"
"ZNF419","ZNF419","ZNF419","grey"
"RIC3","RIC3","RIC3","turquoise"
"BTBD9","BTBD9","BTBD9","grey"
"PPP2CA","PPP2CA","PPP2CA","turquoise"
"MADD","MADD","MADD","red"
"TMEM106C","TMEM106C","TMEM106C","brown"
"C9orf142","C9orf142","C9orf142","yellow"
"SCRIB","SCRIB","SCRIB","green"
"SLC19A2","SLC19A2","SLC19A2","grey"
"OSBPL1A","OSBPL1A","OSBPL1A","turquoise"
"RAP1GDS1","RAP1GDS1","RAP1GDS1","turquoise"
"ZHX1","ZHX1","ZHX1","brown"
"ATP2A3","ATP2A3","ATP2A3","grey"
"TRIM32","TRIM32","TRIM32","magenta"
"VWA1","VWA1","VWA1","grey"
"CWF19L2","CWF19L2","CWF19L2","blue"
"PLD3","PLD3","PLD3","magenta"
"CREG1","CREG1","CREG1","grey"
"NDUFV3","NDUFV3","NDUFV3","red"
"APC2","APC2","APC2","grey"
"H2AFZ","H2AFZ","H2AFZ","grey"
"C11orf9","C11orf9","C11orf9","grey"
"NAP1L1","NAP1L1","NAP1L1","grey"
"TERT","TERT","TERT","grey"
"RAD51C","RAD51C","RAD51C","turquoise"
"KIN","KIN","KIN","grey"
"MCM2","MCM2","MCM2","grey"
"SLC25A26","SLC25A26","SLC25A26","grey"
"PRODH","PRODH","PRODH","grey"
"GKAP1","GKAP1","GKAP1","purple"
"CRELD2","CRELD2","CRELD2","turquoise"
"RPP40","RPP40","RPP40","turquoise"
"RPS25","RPS25","RPS25","grey"
"KLHL2","KLHL2","KLHL2","brown"
"SIGLEC8","SIGLEC8","SIGLEC8","grey"
"VDAC3","VDAC3","VDAC3","turquoise"
"TTC5","TTC5","TTC5","grey"
"TAGLN2","TAGLN2","TAGLN2","blue"
"HPS3","HPS3","HPS3","green"
"NR1D1","NR1D1","NR1D1","yellow"
"RPL27A","RPL27A","RPL27A","grey"
"C7orf23","C7orf23","C7orf23","grey"
"C9orf16","C9orf16","C9orf16","yellow"
"MRP63","MRP63","MRP63","turquoise"
"ANKRA2","ANKRA2","ANKRA2","grey"
"RNPS1","RNPS1","RNPS1","grey"
"TCEA1","TCEA1","TCEA1","grey"
"BLOC1S1","BLOC1S1","BLOC1S1","yellow"
"SH3BP5L","SH3BP5L","SH3BP5L","yellow"
"MRPS7","MRPS7","MRPS7","turquoise"
"ENO1","ENO1","ENO1","grey"
"HLA-F","HLA-F","HLA-F","grey"
"GBA","GBA","GBA","turquoise"
"MARCH8","MARCH8","MARCH8","grey"
"KBTBD7","KBTBD7","KBTBD7","turquoise"
"INVS","INVS","INVS","grey"
"CMTM1","CMTM1","CMTM1","brown"
"DAXX","DAXX","DAXX","yellow"
"YLPM1","YLPM1","YLPM1","turquoise"
"DOPEY1","DOPEY1","DOPEY1","turquoise"
"PLXND1","PLXND1","PLXND1","grey"
"PLEKHA6","PLEKHA6","PLEKHA6","yellow"
"MUS81","MUS81","MUS81","grey"
"TRAPPC3","TRAPPC3","TRAPPC3","grey"
"SERGEF","SERGEF","SERGEF","yellow"
"MAP3K2","MAP3K2","MAP3K2","grey"
"SLC11A2","SLC11A2","SLC11A2","grey"
"CCT6A","CCT6A","CCT6A","turquoise"
"DVL2","DVL2","DVL2","brown"
"RASGEF1A","RASGEF1A","RASGEF1A","red"
"PLEKHA5","PLEKHA5","PLEKHA5","grey"
"TNRC6A","TNRC6A","TNRC6A","grey"
"GPR12","GPR12","GPR12","grey"
"CRYGD","CRYGD","CRYGD","turquoise"
"CHMP2B","CHMP2B","CHMP2B","turquoise"
"C14orf2","C14orf2","C14orf2","turquoise"
"UBE2H","UBE2H","UBE2H","grey"
"B3GALT6","B3GALT6","B3GALT6","turquoise"
"ZCCHC9","ZCCHC9","ZCCHC9","grey"
"PIP5K1B","PIP5K1B","PIP5K1B","grey"
"PTOV1","PTOV1","PTOV1","brown"
"HSDL1","HSDL1","HSDL1","grey"
"SUMF1","SUMF1","SUMF1","grey"
"DGKD","DGKD","DGKD","brown"
"BZW2","BZW2","BZW2","turquoise"
"CFL2","CFL2","CFL2","grey"
"BHLHB9","BHLHB9","BHLHB9","red"
"BLCAP","BLCAP","BLCAP","turquoise"
"DNASE2","DNASE2","DNASE2","grey"
"HS6ST3","HS6ST3","HS6ST3","grey"
"PAK1IP1","PAK1IP1","PAK1IP1","red"
"TUSC2","TUSC2","TUSC2","turquoise"
"CRYL1","CRYL1","CRYL1","grey"
"CLTC","CLTC","CLTC","turquoise"
"POLR3H","POLR3H","POLR3H","magenta"
"CLEC11A","CLEC11A","CLEC11A","yellow"
"SLCO3A1","SLCO3A1","SLCO3A1","grey"
"TANC1","TANC1","TANC1","blue"
"TARDBP","TARDBP","TARDBP","grey"
"CTH","CTH","CTH","grey"
"AMOTL2","AMOTL2","AMOTL2","blue"
"NFATC3","NFATC3","NFATC3","grey"
"CRYZL1","CRYZL1","CRYZL1","blue"
"THOC4","THOC4","THOC4","magenta"
"WSB1","WSB1","WSB1","grey"
"FJX1","FJX1","FJX1","grey"
"MRPL4","MRPL4","MRPL4","pink"
"UBE2J1","UBE2J1","UBE2J1","grey"
"PIGY","PIGY","PIGY","grey"
"IMP4","IMP4","IMP4","turquoise"
"ADAMTSL1","ADAMTSL1","ADAMTSL1","grey"
"ITSN1","ITSN1","ITSN1","grey"
"MRPL37","MRPL37","MRPL37","turquoise"
"SNRPE","SNRPE","SNRPE","grey"
"BCAR1","BCAR1","BCAR1","brown"
"ASAH1","ASAH1","ASAH1","grey"
"ARHGEF3","ARHGEF3","ARHGEF3","pink"
"FGFR1OP2","FGFR1OP2","FGFR1OP2","grey"
"FAM89B","FAM89B","FAM89B","yellow"
"C3orf32","C3orf32","C3orf32","grey"
"NMT2","NMT2","NMT2","turquoise"
"EBP","EBP","EBP","turquoise"
"ICK","ICK","ICK","grey"
"FBXO38","FBXO38","FBXO38","grey"
"NDUFA1","NDUFA1","NDUFA1","grey"
"DDHD2","DDHD2","DDHD2","turquoise"
"FAM69B","FAM69B","FAM69B","turquoise"
"GFER","GFER","GFER","yellow"
"ZCCHC4","ZCCHC4","ZCCHC4","grey"
"PIK3R1","PIK3R1","PIK3R1","grey"
"C20orf132","C20orf132","C20orf132","turquoise"
"R3HCC1","R3HCC1","R3HCC1","turquoise"
"LATS2","LATS2","LATS2","grey"
"LARP4","LARP4","LARP4","grey"
"PAPOLA","PAPOLA","PAPOLA","grey"
"EXOC6","EXOC6","EXOC6","turquoise"
"NFE2L1","NFE2L1","NFE2L1","grey"
"BOLA3","BOLA3","BOLA3","turquoise"
"ATP6V1H","ATP6V1H","ATP6V1H","turquoise"
"WNT10B","WNT10B","WNT10B","turquoise"
"MXD4","MXD4","MXD4","grey"
"C1orf114","C1orf114","C1orf114","grey"
"CLCN3","CLCN3","CLCN3","grey"
"KCTD3","KCTD3","KCTD3","grey"
"GDPD5","GDPD5","GDPD5","yellow"
"KCNQ2","KCNQ2","KCNQ2","grey"
"CNIH4","CNIH4","CNIH4","brown"
"GSTA4","GSTA4","GSTA4","turquoise"
"TTC9C","TTC9C","TTC9C","magenta"
"ACVR2B","ACVR2B","ACVR2B","brown"
"GOT2","GOT2","GOT2","turquoise"
"XK","XK","XK","turquoise"
"HAGH","HAGH","HAGH","turquoise"
"RNF43","RNF43","RNF43","grey"
"C15orf27","C15orf27","C15orf27","grey"
"ZBTB41","ZBTB41","ZBTB41","grey"
"FAM98A","FAM98A","FAM98A","turquoise"
"NUDT14","NUDT14","NUDT14","grey"
"TOMM40","TOMM40","TOMM40","red"
"ZNF302","ZNF302","ZNF302","grey"
"PSMD12","PSMD12","PSMD12","turquoise"
"MED4","MED4","MED4","turquoise"
"MLYCD","MLYCD","MLYCD","grey"
"ZNF587","ZNF587","ZNF587","grey"
"ECT2","ECT2","ECT2","grey"
"CTNNB1","CTNNB1","CTNNB1","grey"
"SMARCC1","SMARCC1","SMARCC1","green"
"ST6GALNAC6","ST6GALNAC6","ST6GALNAC6","turquoise"
"RSPRY1","RSPRY1","RSPRY1","grey"
"PJA1","PJA1","PJA1","red"
"PSMB5","PSMB5","PSMB5","turquoise"
"NASP","NASP","NASP","grey"
"CBLB","CBLB","CBLB","blue"
"ZNF407","ZNF407","ZNF407","grey"
"SLC22A5","SLC22A5","SLC22A5","blue"
"ACYP1","ACYP1","ACYP1","grey"
"PTAFR","PTAFR","PTAFR","grey"
"RG9MTD3","RG9MTD3","RG9MTD3","turquoise"
"PHLDA3","PHLDA3","PHLDA3","brown"
"GM2A","GM2A","GM2A","grey"
"GMIP","GMIP","GMIP","grey"
"SLC25A20","SLC25A20","SLC25A20","green"
"RAB28","RAB28","RAB28","turquoise"
"FAM50B","FAM50B","FAM50B","magenta"
"ATP9A","ATP9A","ATP9A","turquoise"
"ZNF16","ZNF16","ZNF16","grey"
"PCDH9","PCDH9","PCDH9","turquoise"
"TRIM37","TRIM37","TRIM37","turquoise"
"MRPL1","MRPL1","MRPL1","turquoise"
"TXNDC5","TXNDC5","TXNDC5","blue"
"AGTPBP1","AGTPBP1","AGTPBP1","turquoise"
"PRDX2","PRDX2","PRDX2","magenta"
"FHIT","FHIT","FHIT","grey"
"MUC1","MUC1","MUC1","grey"
"C9orf91","C9orf91","C9orf91","turquoise"
"GCC2","GCC2","GCC2","turquoise"
"MAP6D1","MAP6D1","MAP6D1","grey"
"PBX2","PBX2","PBX2","grey"
"ADAM22","ADAM22","ADAM22","grey"
"ARID3A","ARID3A","ARID3A","grey"
"PACSIN2","PACSIN2","PACSIN2","blue"
"CD99L2","CD99L2","CD99L2","turquoise"
"RAF1","RAF1","RAF1","brown"
"RER1","RER1","RER1","grey"
"SETD8","SETD8","SETD8","grey"
"DNAJC10","DNAJC10","DNAJC10","grey"
"MEA1","MEA1","MEA1","pink"
"FBXO8","FBXO8","FBXO8","blue"
"ABCB7","ABCB7","ABCB7","blue"
"MED10","MED10","MED10","turquoise"
"INTS6","INTS6","INTS6","brown"
"MARCH1","MARCH1","MARCH1","grey"
"PARVB","PARVB","PARVB","grey"
"PLCD1","PLCD1","PLCD1","blue"
"FBXO36","FBXO36","FBXO36","turquoise"
"DAD1","DAD1","DAD1","grey"
"MON1B","MON1B","MON1B","grey"
"C8orf40","C8orf40","C8orf40","turquoise"
"PDIA5","PDIA5","PDIA5","grey"
"ZNF84","ZNF84","ZNF84","grey"
"ACTN1","ACTN1","ACTN1","grey"
"ACO1","ACO1","ACO1","green"
"EHMT1","EHMT1","EHMT1","brown"
"ZNF532","ZNF532","ZNF532","grey"
"LSM10","LSM10","LSM10","grey"
"NARS2","NARS2","NARS2","grey"
"CACNA1H","CACNA1H","CACNA1H","grey"
"TIA1","TIA1","TIA1","grey"
"AVEN","AVEN","AVEN","brown"
"ABAT","ABAT","ABAT","turquoise"
"XRCC1","XRCC1","XRCC1","grey"
"C9orf125","C9orf125","C9orf125","turquoise"
"ZYG11B","ZYG11B","ZYG11B","turquoise"
"RABGEF1","RABGEF1","RABGEF1","grey"
"C11orf51","C11orf51","C11orf51","turquoise"
"BNIP3L","BNIP3L","BNIP3L","grey"
"DENND4A","DENND4A","DENND4A","grey"
"GMCL1","GMCL1","GMCL1","grey"
"TMEM64","TMEM64","TMEM64","grey"
"MBD4","MBD4","MBD4","grey"
"RTBDN","RTBDN","RTBDN","blue"
"ACVR1","ACVR1","ACVR1","grey"
"PTRH1","PTRH1","PTRH1","turquoise"
"MKNK1","MKNK1","MKNK1","blue"
"MRPL46","MRPL46","MRPL46","magenta"
"DCP2","DCP2","DCP2","blue"
"STT3B","STT3B","STT3B","grey"
"PMS2L2","PMS2L2","PMS2L2","grey"
"GANAB","GANAB","GANAB","grey"
"SULT1A1","SULT1A1","SULT1A1","grey"
"RBM6","RBM6","RBM6","brown"
"BCL7C","BCL7C","BCL7C","grey"
"MPI","MPI","MPI","turquoise"
"SLC22A7","SLC22A7","SLC22A7","grey"
"MLLT3","MLLT3","MLLT3","grey"
"ATP8B2","ATP8B2","ATP8B2","grey"
"KIAA0319","KIAA0319","KIAA0319","turquoise"
"ZCCHC11","ZCCHC11","ZCCHC11","grey"
"SMS","SMS","SMS","turquoise"
"TDRKH","TDRKH","TDRKH","grey"
"MRPL44","MRPL44","MRPL44","grey"
"DEDD","DEDD","DEDD","yellow"
"SMARCE1","SMARCE1","SMARCE1","turquoise"
"KIAA1267","KIAA1267","KIAA1267","brown"
"PPARA","PPARA","PPARA","grey"
"SUPT3H","SUPT3H","SUPT3H","grey"
"COQ3","COQ3","COQ3","turquoise"
"TWISTNB","TWISTNB","TWISTNB","grey"
"CACNA1E","CACNA1E","CACNA1E","grey"
"PHTF1","PHTF1","PHTF1","grey"
"MRM1","MRM1","MRM1","grey"
"TIGD6","TIGD6","TIGD6","green"
"PTPN18","PTPN18","PTPN18","black"
"RPS6KA5","RPS6KA5","RPS6KA5","grey"
"MED8","MED8","MED8","grey"
"RABIF","RABIF","RABIF","yellow"
"DHX36","DHX36","DHX36","turquoise"
"PARD6G","PARD6G","PARD6G","grey"
"TMCO3","TMCO3","TMCO3","grey"
"USP46","USP46","USP46","turquoise"
"ZNF541","ZNF541","ZNF541","grey"
"NOS1","NOS1","NOS1","grey"
"TMEM135","TMEM135","TMEM135","grey"
"CYBASC3","CYBASC3","CYBASC3","green"
"PPA1","PPA1","PPA1","grey"
"USP37","USP37","USP37","blue"
"SHANK2","SHANK2","SHANK2","grey"
"TPRKB","TPRKB","TPRKB","turquoise"
"NOXO1","NOXO1","NOXO1","grey"
"ZNF277","ZNF277","ZNF277","turquoise"
"INPP5A","INPP5A","INPP5A","red"
"CCDC57","CCDC57","CCDC57","grey"
"CRMP1","CRMP1","CRMP1","turquoise"
"STX2","STX2","STX2","brown"
"ARMC7","ARMC7","ARMC7","yellow"
"MAD2L2","MAD2L2","MAD2L2","brown"
"CDH22","CDH22","CDH22","grey"
"WDR4","WDR4","WDR4","grey"
"GSS","GSS","GSS","turquoise"
"HSD17B4","HSD17B4","HSD17B4","blue"
"HAGHL","HAGHL","HAGHL","red"
"SLC26A10","SLC26A10","SLC26A10","turquoise"
"CHST8","CHST8","CHST8","grey"
"PDCD7","PDCD7","PDCD7","turquoise"
"ENDOD1","ENDOD1","ENDOD1","blue"
"PTP4A1","PTP4A1","PTP4A1","turquoise"
"ASB8","ASB8","ASB8","turquoise"
"GOLGA4","GOLGA4","GOLGA4","grey"
"ADCY3","ADCY3","ADCY3","blue"
"MARK2","MARK2","MARK2","grey"
"NEURL","NEURL","NEURL","grey"
"YOD1","YOD1","YOD1","grey"
"ZNF451","ZNF451","ZNF451","blue"
"PPARGC1A","PPARGC1A","PPARGC1A","grey"
"DPP7","DPP7","DPP7","brown"
"EPB41L2","EPB41L2","EPB41L2","grey"
"SLC39A3","SLC39A3","SLC39A3","turquoise"
"DHRS1","DHRS1","DHRS1","grey"
"C17orf56","C17orf56","C17orf56","brown"
"RIPK1","RIPK1","RIPK1","grey"
"IL11RA","IL11RA","IL11RA","grey"
"CCPG1","CCPG1","CCPG1","blue"
"RBM25","RBM25","RBM25","grey"
"PABPC1","PABPC1","PABPC1","grey"
"ICMT","ICMT","ICMT","grey"
"LRRN3","LRRN3","LRRN3","grey"
"SRM","SRM","SRM","turquoise"
"BCCIP","BCCIP","BCCIP","turquoise"
"RTCD1","RTCD1","RTCD1","turquoise"
"SPHK2","SPHK2","SPHK2","yellow"
"MKL2","MKL2","MKL2","turquoise"
"TCEB1","TCEB1","TCEB1","turquoise"
"MYBBP1A","MYBBP1A","MYBBP1A","red"
"RPUSD1","RPUSD1","RPUSD1","yellow"
"PHYH","PHYH","PHYH","turquoise"
"OSTM1","OSTM1","OSTM1","grey"
"ZNF592","ZNF592","ZNF592","yellow"
"WDFY3","WDFY3","WDFY3","brown"
"RAD1","RAD1","RAD1","turquoise"
"RB1","RB1","RB1","blue"
"UPK3B","UPK3B","UPK3B","grey"
"MRPL36","MRPL36","MRPL36","turquoise"
"MITF","MITF","MITF","blue"
"ZNF304","ZNF304","ZNF304","turquoise"
"ZMPSTE24","ZMPSTE24","ZMPSTE24","blue"
"EVX1","EVX1","EVX1","grey"
"TSTA3","TSTA3","TSTA3","turquoise"
"ZNF567","ZNF567","ZNF567","grey"
"FCHSD2","FCHSD2","FCHSD2","blue"
"CAMK2G","CAMK2G","CAMK2G","brown"
"ROBO3","ROBO3","ROBO3","green"
"PUSL1","PUSL1","PUSL1","magenta"
"C15orf39","C15orf39","C15orf39","grey"
"KREMEN1","KREMEN1","KREMEN1","grey"
"GPR161","GPR161","GPR161","grey"
"ZBTB6","ZBTB6","ZBTB6","grey"
"C14orf119","C14orf119","C14orf119","yellow"
"NEU1","NEU1","NEU1","turquoise"
"OPA3","OPA3","OPA3","grey"
"KCNN4","KCNN4","KCNN4","grey"
"OXR1","OXR1","OXR1","grey"
"PPP1R7","PPP1R7","PPP1R7","turquoise"
"RUVBL2","RUVBL2","RUVBL2","magenta"
"TBC1D1","TBC1D1","TBC1D1","blue"
"VSX1","VSX1","VSX1","grey"
"RAB11FIP4","RAB11FIP4","RAB11FIP4","grey"
"AP1G1","AP1G1","AP1G1","yellow"
"LRRCC1","LRRCC1","LRRCC1","grey"
"RNF157","RNF157","RNF157","turquoise"
"TPCN1","TPCN1","TPCN1","grey"
"PHC2","PHC2","PHC2","green"
"OSBPL11","OSBPL11","OSBPL11","grey"
"TNFRSF21","TNFRSF21","TNFRSF21","turquoise"
"RPL17","RPL17","RPL17","grey"
"COASY","COASY","COASY","yellow"
"LOH12CR2","LOH12CR2","LOH12CR2","grey"
"DDX42","DDX42","DDX42","grey"
"EIF2AK2","EIF2AK2","EIF2AK2","grey"
"WASF2","WASF2","WASF2","grey"
"CDCA8","CDCA8","CDCA8","grey"
"TAF15","TAF15","TAF15","grey"
"CBX7","CBX7","CBX7","turquoise"
"FUCA1","FUCA1","FUCA1","grey"
"SPRY3","SPRY3","SPRY3","yellow"
"LRRC47","LRRC47","LRRC47","turquoise"
"ILK","ILK","ILK","brown"
"CCT4","CCT4","CCT4","purple"
"SLC26A11","SLC26A11","SLC26A11","purple"
"MST1","MST1","MST1","grey"
"TMEM18","TMEM18","TMEM18","grey"
"MRPL54","MRPL54","MRPL54","red"
"ATP5E","ATP5E","ATP5E","grey"
"SNRPF","SNRPF","SNRPF","grey"
"ZNF251","ZNF251","ZNF251","turquoise"
"IL11","IL11","IL11","grey"
"ABI2","ABI2","ABI2","turquoise"
"CTPS","CTPS","CTPS","grey"
"HEXIM2","HEXIM2","HEXIM2","magenta"
"SFT2D2","SFT2D2","SFT2D2","blue"
"CXXC4","CXXC4","CXXC4","grey"
"PNRC2","PNRC2","PNRC2","blue"
"TATDN1","TATDN1","TATDN1","grey"
"MAN2B2","MAN2B2","MAN2B2","grey"
"YBX1","YBX1","YBX1","blue"
"B3GAT2","B3GAT2","B3GAT2","grey"
"RSU1","RSU1","RSU1","green"
"RPN1","RPN1","RPN1","yellow"
"RAB6C","RAB6C","RAB6C","turquoise"
"MYLK2","MYLK2","MYLK2","turquoise"
"C19orf42","C19orf42","C19orf42","grey"
"SDCBP","SDCBP","SDCBP","blue"
"NMD3","NMD3","NMD3","grey"
"TRERF1","TRERF1","TRERF1","grey"
"CXXC5","CXXC5","CXXC5","turquoise"
"LUZP2","LUZP2","LUZP2","grey"
"C1orf123","C1orf123","C1orf123","grey"
"C9orf82","C9orf82","C9orf82","grey"
"C18orf19","C18orf19","C18orf19","grey"
"EVL","EVL","EVL","grey"
"MED19","MED19","MED19","turquoise"
