"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"258","Nucleotide-like (purinergic) receptors_Homo sapiens_R-HSA-418038","1/16",0.0866996264979388,0.221123818040614,0.115570489489803,0.332964019393581,0.901933183379367,-2.20550235721133,"ADORA3"
"259","CD22 mediated BCR regulation_Homo sapiens_R-HSA-5690714","1/18",0.0969992390013284,0.236542003880432,0.128270626926959,0.332964019393581,0.998460067112583,-2.3294594021292,"LYN"
"260","N-Glycan antennae elongation_Homo sapiens_R-HSA-975577","1/15",0.0815062417217352,0.2178724538331,0.109152278236959,0.329829710324725,0.998519537508893,-2.50336404462421,"ST6GAL1"
"261","Synthesis of Prostaglandins (PG) and Thromboxanes (TX)_Homo sapiens_R-HSA-2162123","1/14",0.0762835881379651,0.214210479821761,0.102688212385119,0.317192478256256,1.09441217305544,-2.8162480654628,"TBXAS1"
"262","Acetylcholine regulates insulin secretion_Homo sapiens_R-HSA-399997","1/10",0.0550970026465748,0.176057088916641,0.0763669203771693,0.262098813146334,1.2459590809191,-3.61161170306217,"PLCB2"
"263","CD28 dependent Vav1 pathway_Homo sapiens_R-HSA-389359","1/12",0.0657498197435111,0.190400519673918,0.0896212248416243,0.28282846875201,1.38661448678822,-3.77422368294224,"VAV1"
"264","PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1_Homo sapiens_R-HSA-8849469","1/9",0.0497255347596544,0.168581691014438,0.0696686998969832,0.24830639194053,1.27471013487931,-3.82570683860814,"DOK1"
"265","CREB phosphorylation_Homo sapiens_R-HSA-199920","1/7",0.0388916400645071,0.152279942787788,0.0561284536179607,0.229466325085192,1.23726630573347,-4.01737395061345,"RPS6KA1"
"266","RSK activation_Homo sapiens_R-HSA-444257","1/6",0.0334288743749207,0.136665104062176,0.0492857533609911,0.222545256678888,1.19187680939889,-4.0503969753038,"RPS6KA1"
"267","TRIF-mediated programmed cell death_Homo sapiens_R-HSA-2562578","1/10",0.0550970026465748,0.176057088916641,0.0763669203771693,0.262098813146334,1.50202138345576,-4.35384924739008,"CD14"
"268","Eicosanoids_Homo sapiens_R-HSA-211979","1/12",0.0657498197435111,0.190400519673918,0.0896212248416243,0.28282846875201,1.62686368414556,-4.42815757669106,"TBXAS1"
"269","TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling_Homo sapiens_R-HSA-975110","1/11",0.0604383752698184,0.181325979683851,0.0830176515384585,0.274748894377279,1.69410619042056,-4.75388393828442,"TLR7"
"270","Tryptophan catabolism_Homo sapiens_R-HSA-71240","1/11",0.0604383752698184,0.181325979683851,0.0830176515384585,0.274748894377279,1.71705635005561,-4.8182850932339,"KYNU"
"271","Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion_Homo sapiens_R-HSA-434316","1/8",0.04432380355659,0.160026199853662,0.0629226563329954,0.242951367507954,1.72024691310623,-5.36069092111054,"PLCB2"
"272","Free fatty acids regulate insulin secretion_Homo sapiens_R-HSA-400451","1/8",0.04432380355659,0.160026199853662,0.0629226563329954,0.242951367507954,1.79097153048722,-5.5810853374032,"PLCB2"
"273","Nef Mediated CD4 Down-regulation_Homo sapiens_R-HSA-167590","1/9",0.0497255347596544,0.168581691014438,0.0696686998969832,0.24830639194053,1.88233530279409,-5.64933379237211,"CD4"
"274","Alpha-defensins_Homo sapiens_R-HSA-1462054","1/9",0.0497255347596544,0.168581691014438,0.0696686998969832,0.24830639194053,2.07708576969734,-6.23382604097607,"CD4"
"275","Transport of organic anions_Homo sapiens_R-HSA-879518","1/11",0.0604383752698184,0.181325979683851,0.0830176515384585,0.274748894377279,2.26454399261961,-6.35460715209378,"SLCO2B1"
"276","Formyl peptide receptors bind formyl peptides and many other ligands_Homo sapiens_R-HSA-444473","1/8",0.04432380355659,0.160026199853662,0.0629226563329954,0.242951367507954,2.05638710902567,-6.40818223340821,"FPR1"
"277","Phase 3 - rapid repolarisation_Homo sapiens_R-HSA-5576890","1/7",0.0388916400645071,0.152279942787788,0.0561284536179607,0.229466325085192,2.47690410817731,-8.04244809403428,"KCNQ1"
"278","Activation of C3 and C5_Homo sapiens_R-HSA-174577","1/6",0.0334288743749207,0.136665104062176,0.0492857533609911,0.222545256678888,5.35921931558385,-18.2124239138256,"C3"
