"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"287","regulation of leukocyte migration (GO:0002685)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-2.18921940304033,5.63351272991884,"RAC2"
"288","cellular response to interleukin-15 (GO:0071350)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-2.179672188432,5.60894490681415,"CD4"
"289","negative regulation of leukocyte cell-cell adhesion (GO:1903038)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-2.05359831484594,5.58968586365677,"TNFAIP8L2"
"290","membrane repolarization during cardiac muscle cell action potential (GO:0086013)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-2.27151074380227,5.55453817667063,"KCNQ1"
"291","positive regulation of superoxide anion generation (GO:0032930)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-2.04057273364369,5.55423155568145,"ITGB2"
"292","regulation of macrophage chemotaxis (GO:0010758)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-2.27063034385049,5.55238532964746,"CMKLR1"
"293","cellular response to molecule of bacterial origin (GO:0071219)","3/85",0.0124009240529161,0.071873390588235,0.0178044710962384,0.102610769497739,-1.26091390550117,5.53539223461804,"CD14;CCR5;TLR2"
"294","positive regulation of actin nucleation (GO:0051127)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-2.14283580382228,5.51415393185071,"CYFIP1"
"295","poly-N-acetyllactosamine metabolic process (GO:0030309)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-1.96174750996961,5.5049205482797,"B3GNT5"
"296","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)","3/76",0.00915448967679278,0.0575425065398403,0.0133557702685085,0.0845545168078239,-1.17094930737729,5.49586327309365,"VAMP8;CYBB;CYBA"
"297","regulation of erythrocyte differentiation (GO:0045646)","2/33",0.0149040515561072,0.0830099074011032,0.0202032665331776,0.112524522463268,-1.30581296567772,5.49240888632516,"LYN;TAL1"
"298","regulation of granulocyte chemotaxis (GO:0071622)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-2.13220201602483,5.48679003271798,"CMKLR1"
"299","cofactor transport (GO:0051181)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-2.23928537723473,5.47573730401572,"FOLR2"
"300","positive regulation of cytokine secretion (GO:0050715)","3/74",0.00851024282106546,0.0550662770774824,0.0124652516493597,0.0800687697185148,-1.1451209428218,5.45820157177325,"CD14;HAVCR2;TLR2"
"301","eye photoreceptor cell differentiation (GO:0001754)","1/13",0.0710315022680546,0.179619890792782,0.0842687557259251,0.21619972314523,-2.05858283533384,5.44419364248978,"MYO7A"
"302","necroptotic process (GO:0070266)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-2.17023843627855,5.44095199498567,"CD14"
"303","myeloid cell development (GO:0061515)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-2.21577485982918,5.41824690171905,"TLR2"
"304","regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-2.15837480550883,5.41120897485238,"KCNQ1"
"305","cell morphogenesis (GO:0000902)","2/60",0.0452906438448398,0.16765697543485,0.0576284040184848,0.206970638245146,-1.74765623240506,5.40839275791579,"CYFIP1;RAC2"
"306","nucleobase-containing compound catabolic process (GO:0034655)","2/44",0.0256524335057007,0.125411897138981,0.0336230642634157,0.16437942528781,-1.47515755548128,5.40367448070119,"ENTPD1;RNASET2"
"307","positive regulation of glycoprotein biosynthetic process (GO:0010560)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-1.98083002690329,5.39161798081181,"SOAT1"
"308","negative regulation of NF-kappaB transcription factor activity (GO:0032088)","3/83",0.011629836616795,0.0686862833743599,0.0167530665910947,0.0989442859071363,-1.20770302294573,5.37932829440063,"ADORA3;CMKLR1;HAVCR2"
"309","positive regulation of reactive oxygen species metabolic process (GO:2000379)","2/40",0.0214615620497363,0.108541233354988,0.0284231821514916,0.146271346744518,-1.40007804167401,5.37838825419105,"ITGB2;CYBA"
"310","apoptotic process (GO:0006915)","4/232",0.0427025321675057,0.16765697543485,0.0608714569571154,0.206970638245146,-1.70430428673698,5.37451855613726,"ITGB2;LY86;CD14;TLR2"
"311","sarcoplasmic reticulum calcium ion transport (GO:0070296)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-1.85169891807203,5.36744551684898,"CCR5"
"312","regulation of triglyceride biosynthetic process (GO:0010866)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-2.0834507949742,5.36133863940108,"C3"
"313","renal absorption (GO:0070293)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-2.08116290021552,5.3554512056291,"KCNQ1"
"314","monosaccharide transport (GO:0015749)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-2.12495489390912,5.32742272738251,"SLC2A9"
"315","neuromuscular process controlling balance (GO:0050885)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-2.10924761294234,5.28804338533262,"MYO7A"
"316","positive regulation of interleukin-6 production (GO:0032755)","2/44",0.0256524335057007,0.125411897138981,0.0336230642634157,0.16437942528781,-1.42765580897729,5.22967003323143,"CYBA;TLR2"
"317","regulation of dendritic cell apoptotic process (GO:2000668)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-1.86110980965229,5.2225179752712,"LYN"
"318","regulation of protein localization to cell periphery (GO:1904375)","1/13",0.0710315022680546,0.179619890792782,0.0842687557259251,0.21619972314523,-1.97440593118188,5.2215767244029,"VAMP8"
"319","positive regulation of chemokine production (GO:0032722)","2/35",0.0166729078380814,0.0894643835214122,0.022432560355227,0.120369836052437,-1.27339350877793,5.21323502946426,"TLR7;TLR2"
"320","regulation of DNA-templated transcription in response to stress (GO:0043620)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-2.01797467656986,5.19284911019981,"RPS6KA1"
"321","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-2.06280851555838,5.1716170538601,"EBI3"
"322","interleukin-27-mediated signaling pathway (GO:0070106)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-1.8999358550048,5.17143226783943,"EBI3"
"323","positive regulation of interleukin-8 biosynthetic process (GO:0045416)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-1.71932087946852,5.16008892246492,"TLR7"
"324","regulation of calcium-mediated signaling (GO:0050848)","2/42",0.0235181849901804,0.116926569442705,0.0309793755443763,0.155782002737435,-1.3747382226526,5.15524266544228,"TREM2;CMKLR1"
"325","T cell activation (GO:0042110)","3/89",0.0140293486274326,0.0791399153342352,0.020015629424224,0.112524522463268,-1.20558242171714,5.14374255746946,"CD4;PTPRC;LCP1"
"326","plasma membrane invagination (GO:0099024)","3/104",0.0211745056186666,0.107708467886859,0.0295981910985384,0.151025201718662,-1.32342742843441,5.10175634024115,"C3;ITGB2;AIF1"
"327","modified amino acid transport (GO:0072337)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-2.02841662689941,5.08539398634719,"FOLR2"
"328","regulation of activation of Janus kinase activity (GO:0010533)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-1.6312902340676,5.08348114496659,"CD300A"
"329","lens fiber cell differentiation (GO:0070306)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-1.61839443863266,5.04329483625594,"MAF"
"330","regulation of leukocyte cell-cell adhesion (GO:1903037)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-1.8449947585984,5.02188818821271,"CD4"
"331","G-protein coupled acetylcholine receptor signaling pathway (GO:0007213)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-2.10172285405548,5.01775211267914,"RGS10"
"332","negative regulation of interleukin-12 production (GO:0032695)","1/13",0.0710315022680546,0.179619890792782,0.0842687557259251,0.21619972314523,-1.89057088764895,4.99986390178247,"CMKLR1"
"333","interleukin-35-mediated signaling pathway (GO:0070757)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-1.83124644320566,4.98446667123718,"EBI3"
"334","urate metabolic process (GO:0046415)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-1.82925424312138,4.97904410511596,"SLC2A9"
"335","positive regulation of viral entry into host cell (GO:0046598)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-1.65600312880285,4.97005736540832,"CD4"
"336","regulation of secretion by cell (GO:1903530)","2/57",0.0412837791881509,0.16765697543485,0.0527693280761652,0.206970638245146,-1.55601055569928,4.95945005614285,"VAMP8;RHBDF2"
"337","negative regulation of interleukin-2 production (GO:0032703)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-2.02811834424203,4.95936935391355,"HAVCR2"
"338","regulation of amyloid precursor protein biosynthetic process (GO:0042984)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-1.70201075452103,4.93355043026886,"SOAT1"
"339","negative regulation of secretion (GO:0051048)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-1.95654826120287,4.90521455482653,"VAMP8"
"340","cellular response to osmotic stress (GO:0071470)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-1.95258062926914,4.89526740131366,"RCSD1"
"341","regulation of intracellular transport (GO:0032386)","2/41",0.0224800453772614,0.112400226886307,0.0296901817015096,0.151025201718662,-1.28851414117191,4.89007511035598,"LYN;LCP1"
"342","positive regulation of stem cell proliferation (GO:2000648)","1/18",0.0969992390013284,0.193998478002657,0.112629902230437,0.227326408171524,-2.0893317179504,4.87451984797056,"PTPRC"
"343","protein kinase A signaling (GO:0010737)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-1.7316481253318,4.85923152652643,"LCP1"
"344","regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-1.73004685982471,4.85473816570991,"CYFIP1"
"345","purine-containing compound metabolic process (GO:0072521)","1/18",0.0969992390013284,0.193998478002657,0.112629902230437,0.227326408171524,-2.07334951785628,4.83723254174547,"SLC2A9"
"346","stem cell development (GO:0048864)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-1.92897295051591,4.83608116414166,"PTPRC"
"347","regulation of B cell differentiation (GO:0045577)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.9745025615254,4.82826237465575,"SYK"
"348","regulation of T cell mediated cytotoxicity (GO:0001914)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.97418015675767,4.82747399643847,"PTPRC"
"349","immune response-regulating cell surface receptor signaling pathway (GO:0002768)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-1.75826225659788,4.78581113417194,"LYN"
"350","amide transport (GO:0042886)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.94270662319657,4.75051158532206,"FOLR2"
"351","regulation of stem cell proliferation (GO:0072091)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-1.9884563122809,4.74733423708314,"PTPRC"
"352","phosphate-containing compound metabolic process (GO:0006796)","4/184",0.0205535779779489,0.105157840817413,0.0304178297748432,0.153837300010701,-1.21656324188765,4.72600785185543,"PTPRC;INPP5D;PLCG2;PLCB2"
"353","actin filament bundle assembly (GO:0051017)","2/38",0.0194845768536607,0.100861339007185,0.0259570663803789,0.135161055708482,-1.1988747993531,4.72132727959542,"LCP1;AIF1"
"354","positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-1.97104940355737,4.7057761634988,"PTPRC"
"355","regulation of monocyte differentiation (GO:0045655)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-1.87474065870306,4.70011670447715,"CD4"
"356","regulation of interleukin-8 biosynthetic process (GO:0045414)","1/13",0.0710315022680546,0.179619890792782,0.0842687557259251,0.21619972314523,-1.77343065010405,4.69007110375874,"TLR7"
"357","atrial cardiac muscle cell action potential (GO:0086014)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-1.82166450889652,4.68768465429176,"KCNQ1"
"358","positive regulation of lipid storage (GO:0010884)","1/20",0.107183715507202,0.206393150210805,0.123729542692893,0.240357610529239,-2.09130293004286,4.67032060202335,"C3"
"359","nucleobase-containing small molecule catabolic process (GO:0034656)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.90966319273035,4.66971029635015,"ENTPD1"
"360","positive regulation of cell adhesion mediated by integrin (GO:0033630)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-1.85912655135235,4.66097095573379,"SYK"
"361","interleukin-2-mediated signaling pathway (GO:0038110)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-1.71118005889136,4.65765817794507,"SYK"
"362","regulation of systemic arterial blood pressure (GO:0003073)","1/13",0.0710315022680546,0.179619890792782,0.0842687557259251,0.21619972314523,-1.75728900950421,4.64738240762048,"SLC2A5"
"363","positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.88254945353802,4.60340891526842,"LYN"
"364","negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)","3/141",0.0458448008637789,0.16765697543485,0.0617471609070972,0.206970638245146,-1.48666325860697,4.58262980335736,"ADORA3;CMKLR1;HAVCR2"
"365","dendritic cell chemotaxis (GO:0002407)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-1.91430756409306,4.57030802396749,"CCR5"
"366","substrate-dependent cell migration (GO:0006929)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.85569906829415,4.53775151509881,"PTPRC"
"367","regulation of secretion (GO:0051046)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-1.80954716984271,4.53667169431363,"KCNQ1"
"368","positive regulation of potassium ion transport (GO:0043268)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.85365340877661,4.53274925221378,"KCNQ1"
"369","regulation of reactive oxygen species biosynthetic process (GO:1903426)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-1.89679224490396,4.52849112613257,"CYBA"
"370","regulation of membrane repolarization (GO:0060306)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-1.89194065132345,4.51690820315512,"KCNQ1"
"371","programmed necrotic cell death (GO:0097300)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-1.89122714589364,4.51520474669275,"CD14"
"372","regulation of cardiac muscle cell membrane repolarization (GO:0099623)","1/19",0.102105789196179,0.201013634211718,0.118196994884087,0.234264314184678,-1.96450835507204,4.48250879469374,"KCNQ1"
"373","positive regulation of lymphocyte differentiation (GO:0045621)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-1.87501130573612,4.47649028629078,"SYK"
"374","lipopolysaccharide-mediated signaling pathway (GO:0031663)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-1.87306128372831,4.47183471192207,"LYN"
"375","ventricular cardiac muscle cell action potential (GO:0086005)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.82463649598121,4.4617940298663,"KCNQ1"
"376","actin filament polymerization (GO:0030041)","1/19",0.102105789196179,0.201013634211718,0.118196994884087,0.234264314184678,-1.95441032714037,4.45946766132523,"AIF1"
"377","positive regulation of G-protein coupled receptor protein signaling pathway (GO:0045745)","1/18",0.0969992390013284,0.193998478002657,0.112629902230437,0.227326408171524,-1.90849396492702,4.45261594022747,"C3"
"378","nitric oxide mediated signal transduction (GO:0007263)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.814831093383,4.43781682297087,"FPR1"
"379","negative regulation of cell adhesion (GO:0007162)","2/66",0.0537105361893793,0.169529238912538,0.067787481257752,0.206970638245146,-1.51368086074717,4.42622397359346,"PTPRC;TGFBI"
"380","positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)","2/70",0.0596067204957178,0.16992258861802,0.0748642940562718,0.208673972573913,-1.5553174413173,4.38597488960132,"DOCK11;RAC2"
"381","extracellular matrix organization (GO:0030198)","4/230",0.0415879845536129,0.16765697543485,0.0593660852647855,0.206970638245146,-1.37127700784771,4.36058407463073,"ITGB2;COL8A2;LCP1;TGFBI"
"382","positive regulation of lipid localization (GO:1905954)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-1.55042388636681,4.35069256733072,"C3"
"383","positive regulation of potassium ion transmembrane transport (GO:1901381)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.7740481804966,4.33809013349715,"KCNQ1"
"384","regulation of glucose transport (GO:0010827)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-1.81465232235837,4.33238640704787,"C3"
"385","positive regulation of phosphoprotein phosphatase activity (GO:0032516)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.76310769675393,4.31133730620559,"CD300A"
"386","positive regulation of interleukin-4 production (GO:0032753)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.75859897311307,4.3003120985725,"HAVCR2"
"387","skeletal muscle contraction (GO:0003009)","1/19",0.102105789196179,0.201013634211718,0.118196994884087,0.234264314184678,-1.87967384156855,4.28893799521552,"RCSD1"
"388","acetylcholine receptor signaling pathway (GO:0095500)","1/20",0.107183715507202,0.206393150210805,0.123729542692893,0.240357610529239,-1.91649259455778,4.27993224673815,"RGS10"
"389","response to cholesterol (GO:0070723)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.74041113280076,4.25583726892814,"CCR5"
"390","negative regulation of fibroblast proliferation (GO:0048147)","1/19",0.102105789196179,0.201013634211718,0.118196994884087,0.234264314184678,-1.86426363626311,4.25377582314772,"CD300A"
"391","regulation of protein localization to plasma membrane (GO:1903076)","2/68",0.0566314131964361,0.16992258861802,0.0712968263162922,0.206970638245146,-1.48000820729014,4.24938690220582,"VAMP8;TREM2"
"392","glial cell development (GO:0021782)","1/21",0.112233176988482,0.211488641862665,0.129227757654668,0.245616472432198,-1.94257030812811,4.24874438884663,"TLR2"
"393","regulation of GTPase activity (GO:0043087)","4/189",0.022419722621425,0.112400226886307,0.0330357379552334,0.163322749441603,-1.1058872484122,4.1999543324895,"DOCK11;DOCK8;RGS10;VAV1"
"394","regulation of peptide secretion (GO:0002791)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.71296460623405,4.1887221209819,"RHBDF2"
"395","regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)","1/19",0.102105789196179,0.201013634211718,0.118196994884087,0.234264314184678,-1.83508713937967,4.18720247234434,"LY86"
"396","regulation of interferon-alpha production (GO:0032647)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-1.75051793035953,4.17926893947757,"HAVCR2"
"397","protein O-linked glycosylation (GO:0006493)","3/116",0.0280826820884982,0.13578439691142,0.0387226433711195,0.187230363552666,-1.15957837317368,4.14271223363754,"ST6GAL1;B3GNT5;MFNG"
"398","O-glycan processing (GO:0016266)","2/66",0.0537105361893793,0.169529238912538,0.067787481257752,0.206970638245146,-1.40701954979995,4.1143307180122,"ST6GAL1;B3GNT5"
"399","positive regulation of hormone secretion (GO:0046887)","1/18",0.0969992390013284,0.193998478002657,0.112629902230437,0.227326408171524,-1.75966953674234,4.10540078869532,"VAMP8"
"400","negative regulation of cell proliferation (GO:0008285)","5/364",0.0556808022072407,0.16992258861802,0.0819555972009008,0.215930914780816,-1.41710467662915,4.09276815403929,"LYN;CD300A;ADORA3;AIF1;CD33"
"401","cellular response to oxygen-containing compound (GO:1901701)","5/275",0.0200096825432403,0.102973804900886,0.0312399239710888,0.156199619855444,-1.04579537404737,4.09066938681391,"LYN;KCNQ1;CD14;CCR5;TLR2"
"402","positive regulation of leukocyte chemotaxis (GO:0002690)","2/62",0.048038506810462,0.16765697543485,0.0609512073350021,0.206970638245146,-1.34721680462518,4.0898166000905,"AIF1;CMKLR1"
"403","positive regulation of monocyte chemotaxis (GO:0090026)","1/18",0.0969992390013284,0.193998478002657,0.112629902230437,0.227326408171524,-1.74559850554401,4.07257233916364,"AIF1"
"404","integrin-mediated signaling pathway (GO:0007229)","2/59",0.0439394843698782,0.16765697543485,0.0559917585850148,0.206970638245146,-1.3021939793086,4.06928058902415,"SYK;ITGB2"
"405","growth hormone receptor signaling pathway (GO:0060396)","1/21",0.112233176988482,0.211488641862665,0.129227757654668,0.245616472432198,-1.85881103472199,4.06554806312854,"LYN"
"406","defense response to bacterium (GO:0042742)","4/242",0.0485273196644365,0.16765697543485,0.0687009304821367,0.206970638245146,-1.34113577909027,4.05777843116646,"FCER1G;SYK;STAB1;TLR2"
"407","folic acid metabolic process (GO:0046655)","1/20",0.107183715507202,0.206393150210805,0.123729542692893,0.240357610529239,-1.80811151503721,4.03789443323778,"FOLR2"
"408","positive regulation of interferon-alpha production (GO:0032727)","1/20",0.107183715507202,0.206393150210805,0.123729542692893,0.240357610529239,-1.79633350091889,4.01159164314578,"TLR7"
"409","negative regulation of intracellular transport (GO:0032387)","1/18",0.0969992390013284,0.193998478002657,0.112629902230437,0.227326408171524,-1.71433960965432,3.99964370503107,"CD300A"
"410","macromolecule biosynthetic process (GO:0009059)","1/20",0.107183715507202,0.206393150210805,0.123729542692893,0.240357610529239,-1.79019827982134,3.99789040021335,"PTPRC"
"411","regulation of protein localization to membrane (GO:1905475)","1/18",0.0969992390013284,0.193998478002657,0.112629902230437,0.227326408171524,-1.69417459989491,3.95259768574066,"VAMP8"
"412","regulation of lymphocyte proliferation (GO:0050670)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.57489892021931,3.8511093115556,"LST1"
"413","regulation of interleukin-4 production (GO:0032673)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.56879630470729,3.8361865510397,"HAVCR2"
"414","vitamin transport (GO:0051180)","1/24",0.127212349384039,0.225699329552327,0.145518506100788,0.25974905754299,-1.85487898317544,3.82457042434548,"FOLR2"
"415","lymphocyte activation involved in immune response (GO:0002285)","1/23",0.12224733706549,0.222267885573618,0.140122030573039,0.256356313730301,-1.81454170025943,3.813638501752,"LCP1"
"416","embryonic hemopoiesis (GO:0035162)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-1.39582873306043,3.79930392466218,"TAL1"
"417","positive regulation of biosynthetic process (GO:0009891)","1/23",0.12224733706549,0.222267885573618,0.140122030573039,0.256356313730301,-1.80197658923312,3.78723029565684,"CYBA"
"418","regulation of toll-like receptor 4 signaling pathway (GO:0034143)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-1.58563979419252,3.78563111302,"LYN"
"419","positive regulation of heart contraction (GO:0045823)","1/20",0.107183715507202,0.206393150210805,0.123729542692893,0.240357610529239,-1.67545945900558,3.74165440923871,"KCNQ1"
"420","aromatic amino acid family catabolic process (GO:0009074)","1/21",0.112233176988482,0.211488641862665,0.129227757654668,0.245616472432198,-1.7057387218043,3.7307518769233,"KYNU"
"421","regulation of bone resorption (GO:0045124)","1/23",0.12224733706549,0.222267885573618,0.140122030573039,0.256356313730301,-1.77487540944772,3.73027150399186,"SYK"
"422","prostaglandin biosynthetic process (GO:0001516)","1/19",0.102105789196179,0.201013634211718,0.118196994884087,0.234264314184678,-1.62835616988698,3.71549493977314,"TBXAS1"
"423","axon extension (GO:0048675)","1/21",0.112233176988482,0.211488641862665,0.129227757654668,0.245616472432198,-1.69752209596768,3.71278066487888,"CYFIP1"
"424","positive regulation of lamellipodium organization (GO:1902745)","1/22",0.117254331739641,0.217687366942793,0.134691850475062,0.251653563520285,-1.73120721356739,3.71068672874947,"RAC2"
"425","hydrogen peroxide metabolic process (GO:0042743)","1/21",0.112233176988482,0.211488641862665,0.129227757654668,0.245616472432198,-1.69245788139217,3.70170433308714,"CYBA"
"426","interleukin-15-mediated signaling pathway (GO:0035723)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-1.43217741776262,3.6854185118509,"CD4"
"427","folic acid-containing compound metabolic process (GO:0006760)","1/24",0.127212349384039,0.225699329552327,0.145518506100788,0.25974905754299,-1.7814717943365,3.6732123217877,"FOLR2"
"428","oligosaccharide metabolic process (GO:0009311)","2/64",0.0508456907074245,0.169529238912538,0.0643382608408236,0.206970638245146,-1.22659660324813,3.65398210100679,"ST6GAL1;MAN2B1"
"429","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)","2/86",0.0851856996818385,0.186087003215088,0.105269001717138,0.222658830465488,-1.48223885048638,3.65063823440278,"ITGB2;TREM2"
"430","regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)","1/24",0.127212349384039,0.225699329552327,0.145518506100788,0.25974905754299,-1.77036795896185,3.65031735087267,"CTSC"
"431","positive regulation of cation transmembrane transport (GO:1904064)","1/18",0.0969992390013284,0.193998478002657,0.112629902230437,0.227326408171524,-1.55224220100739,3.62146199794955,"KCNQ1"
"432","regulation of lamellipodium assembly (GO:0010591)","1/26",0.137059016267161,0.233291942582401,0.156211169776189,0.269013364780913,-1.80970108336366,3.59649799304655,"RAC2"
"433","positive regulation of B cell proliferation (GO:0030890)","1/31",0.161196589616026,0.25151240932997,0.182367328504056,0.287089891026064,-1.96683814344855,3.5897364914004,"PTPRC"
"434","regulation of toll-like receptor signaling pathway (GO:0034121)","1/21",0.112233176988482,0.211488641862665,0.129227757654668,0.245616472432198,-1.64104626213785,3.58925804071135,"TLR2"
"435","positive regulation of homeostatic process (GO:0032846)","2/84",0.0818292743812015,0.186087003215088,0.101304001166566,0.219764237982336,-1.43201150845582,3.58449696477423,"SYK;TAL1"
"436","regulation of MAP kinase activity (GO:0043405)","2/88",0.0885833722203125,0.189371016254556,0.109275814407284,0.22679886009059,-1.47342606628717,3.57130647135327,"LYN;CD300A"
"437","viral entry into host cell (GO:0046718)","1/18",0.0969992390013284,0.193998478002657,0.112629902230437,0.227326408171524,-1.52880017816675,3.56677053625798,"VAMP8"
"438","sensory perception of mechanical stimulus (GO:0050954)","2/79",0.0736276581453298,0.184421861432443,0.0915854598930441,0.219764237982336,-1.36404639225512,3.55843492920935,"KCNQ1;MYO7A"
"439","positive regulation of mononuclear cell migration (GO:0071677)","1/20",0.107183715507202,0.206393150210805,0.123729542692893,0.240357610529239,-1.59065750479193,3.55227375655261,"AIF1"
"440","melanosome organization (GO:0032438)","1/24",0.127212349384039,0.225699329552327,0.145518506100788,0.25974905754299,-1.71881668461521,3.54402390478167,"RAB32"
"441","negative regulation of MAP kinase activity (GO:0043407)","2/62",0.048038506810462,0.16765697543485,0.0609512073350021,0.206970638245146,-1.15849004771328,3.516888901557,"LYN;CD300A"
