fromNode	toNode	weight	direction	fromAltName	toAltName
TMEM117	LRP1B	0.0203007142048151	undirected	TMEM117	LRP1B
TMEM117	ASIC2	0.0362307894428753	undirected	TMEM117	ASIC2
TMEM117	FAM155A	0.0264079595884578	undirected	TMEM117	FAM155A
TMEM117	OTUD7A	0.0243151903782838	undirected	TMEM117	OTUD7A
GAL3ST1	CARHSP1	0.0369572579097409	undirected	GAL3ST1	CARHSP1
GAL3ST1	IYD	0.0216122107700563	undirected	GAL3ST1	IYD
GAL3ST1	GLTP	0.0899113492120159	undirected	GAL3ST1	GLTP
GAL3ST1	PLXNB3	0.0431781435572353	undirected	GAL3ST1	PLXNB3
GAL3ST1	MFSD2A	0.023964278347507	undirected	GAL3ST1	MFSD2A
GAL3ST1	MYRF	0.0625516810100129	undirected	GAL3ST1	MYRF
GAL3ST1	DDIT4	0.0223634657012193	undirected	GAL3ST1	DDIT4
GAL3ST1	SOGA1	0.0215732802320387	undirected	GAL3ST1	SOGA1
GAL3ST1	KANK1	0.0288393066096225	undirected	GAL3ST1	KANK1
GAL3ST1	HTR6	0.0236339339191653	undirected	GAL3ST1	HTR6
GAL3ST1	OPALIN	0.0521246492922021	undirected	GAL3ST1	OPALIN
GAL3ST1	OLIG1	0.0838628933414227	undirected	GAL3ST1	OLIG1
GAL3ST1	DMRTA1	0.0258438106720062	undirected	GAL3ST1	DMRTA1
GAL3ST1	DUSP15	0.0205643137241654	undirected	GAL3ST1	DUSP15
GAL3ST1	ARRDC4	0.0241782306125055	undirected	GAL3ST1	ARRDC4
GAL3ST1	LIMS2	0.0380113547782032	undirected	GAL3ST1	LIMS2
GAL3ST1	GJC1	0.0242091299292165	undirected	GAL3ST1	GJC1
GAL3ST1	NOD1	0.0208641523365972	undirected	GAL3ST1	NOD1
GAL3ST1	AFAP1L1	0.0262571030770437	undirected	GAL3ST1	AFAP1L1
GAL3ST1	PADI2	0.0584042577870551	undirected	GAL3ST1	PADI2
GAL3ST1	COL4A1	0.0200385003227628	undirected	GAL3ST1	COL4A1
GAL3ST1	ZFP41	0.0294757740303271	undirected	GAL3ST1	ZFP41
GAL3ST1	FRRS1	0.0216039668798509	undirected	GAL3ST1	FRRS1
GAL3ST1	SOX10	0.0598449710375322	undirected	GAL3ST1	SOX10
GAL3ST1	ABTB2	0.0242663160967941	undirected	GAL3ST1	ABTB2
GAL3ST1	SEMA6A	0.0646971222249811	undirected	GAL3ST1	SEMA6A
GAL3ST1	MCAM	0.0557462740995447	undirected	GAL3ST1	MCAM
GAL3ST1	FGD3	0.0508595212892539	undirected	GAL3ST1	FGD3
GAL3ST1	S1PR5	0.0287315362502468	undirected	GAL3ST1	S1PR5
GAL3ST1	NKIRAS2	0.0342571271278784	undirected	GAL3ST1	NKIRAS2
GAL3ST1	SPATA13	0.0259421934984593	undirected	GAL3ST1	SPATA13
GAL3ST1	CPM	0.0260418233505461	undirected	GAL3ST1	CPM
GAL3ST1	CHADL	0.0359257501713054	undirected	GAL3ST1	CHADL
GAL3ST1	MICALL1	0.0365797621337476	undirected	GAL3ST1	MICALL1
GAL3ST1	GRAMD2B	0.0238165691570425	undirected	GAL3ST1	GRAMD2B
GAL3ST1	CD82	0.043950451448536	undirected	GAL3ST1	CD82
GAL3ST1	PLEKHH1	0.0515784092671941	undirected	GAL3ST1	PLEKHH1
GAL3ST1	NFASC	0.0615254414703079	undirected	GAL3ST1	NFASC
GAL3ST1	PLLP	0.0250027531821238	undirected	GAL3ST1	PLLP
GAL3ST1	RHOG	0.0361016930294447	undirected	GAL3ST1	RHOG
GAL3ST1	DDAH2	0.0221730839604818	undirected	GAL3ST1	DDAH2
GAL3ST1	ELOVL7	0.0374683385652071	undirected	GAL3ST1	ELOVL7
GAL3ST1	ELOVL1	0.0347899391884759	undirected	GAL3ST1	ELOVL1
GAL3ST1	PLEKHG1	0.0272288652011323	undirected	GAL3ST1	PLEKHG1
GAL3ST1	PHLDA3	0.0386185628670759	undirected	GAL3ST1	PHLDA3
GAL3ST1	TMEM88B	0.0342223416973664	undirected	GAL3ST1	TMEM88B
GAL3ST1	PLOD1	0.033672577865855	undirected	GAL3ST1	PLOD1
GAL3ST1	B4GALT1	0.0314238179782556	undirected	GAL3ST1	B4GALT1
GAL3ST1	TPRN	0.0455070939962367	undirected	GAL3ST1	TPRN
GAL3ST1	DDR1	0.1138310512544	undirected	GAL3ST1	DDR1
GAL3ST1	TET1	0.0215331120758546	undirected	GAL3ST1	TET1
GAL3ST1	STRN	0.0516342274735182	undirected	GAL3ST1	STRN
GAL3ST1	CARD19	0.0419765017514221	undirected	GAL3ST1	CARD19
GAL3ST1	PLK3	0.0256365699265329	undirected	GAL3ST1	PLK3
GAL3ST1	HAPLN1	0.0207889384294924	undirected	GAL3ST1	HAPLN1
GAL3ST1	TP53INP1	0.0213760261885052	undirected	GAL3ST1	TP53INP1
GAL3ST1	MARCKSL1	0.0416497912580426	undirected	GAL3ST1	MARCKSL1
GAL3ST1	PARVB	0.0418096719471588	undirected	GAL3ST1	PARVB
GAL3ST1	PRKCQ	0.0331432106004435	undirected	GAL3ST1	PRKCQ
GAL3ST1	FRMD8	0.0209086408497638	undirected	GAL3ST1	FRMD8
GAL3ST1	INF2	0.0328834146727357	undirected	GAL3ST1	INF2
GAL3ST1	SIRT2	0.102470274448825	undirected	GAL3ST1	SIRT2
GAL3ST1	UNC5B	0.0261146752698898	undirected	GAL3ST1	UNC5B
GAL3ST1	SMC4	0.0224070175730408	undirected	GAL3ST1	SMC4
GAL3ST1	SEMA4D	0.0846210066209369	undirected	GAL3ST1	SEMA4D
GAL3ST1	PIGA	0.0213087978579245	undirected	GAL3ST1	PIGA
GAL3ST1	SNX33	0.0211512704816541	undirected	GAL3ST1	SNX33
GAL3ST1	BRWD3	0.0228316859333385	undirected	GAL3ST1	BRWD3
GAL3ST1	EFNA2	0.0246365053511912	undirected	GAL3ST1	EFNA2
GAL3ST1	BMP1	0.0245170811495031	undirected	GAL3ST1	BMP1
GAL3ST1	KIAA1958	0.0346175778554853	undirected	GAL3ST1	KIAA1958
GAL3ST1	MOSPD3	0.020283233676456	undirected	GAL3ST1	MOSPD3
GAL3ST1	ARHGEF10	0.0460619759268233	undirected	GAL3ST1	ARHGEF10
GAL3ST1	EMID1	0.0271493049874998	undirected	GAL3ST1	EMID1
GAL3ST1	INPPL1	0.0343681498620486	undirected	GAL3ST1	INPPL1
GAL3ST1	GJC3	0.0691407509260511	undirected	GAL3ST1	GJC3
GAL3ST1	TSC22D4	0.0443753014105157	undirected	GAL3ST1	TSC22D4
GAL3ST1	RFFL	0.0218891183210219	undirected	GAL3ST1	RFFL
GAL3ST1	PLEKHG3	0.0488737002327865	undirected	GAL3ST1	PLEKHG3
GAL3ST1	ICK	0.047678964263746	undirected	GAL3ST1	ICK
GAL3ST1	TSPAN15	0.0697846663555364	undirected	GAL3ST1	TSPAN15
GAL3ST1	SOX8	0.0313144825643543	undirected	GAL3ST1	SOX8
GAL3ST1	PROB1	0.03041219855188	undirected	GAL3ST1	PROB1
GAL3ST1	LRRC10B	0.0238862929137481	undirected	GAL3ST1	LRRC10B
GAL3ST1	VASH1	0.0256179275385249	undirected	GAL3ST1	VASH1
GAL3ST1	RTKN	0.0324271375305709	undirected	GAL3ST1	RTKN
GAL3ST1	MPZL1	0.0312004648153584	undirected	GAL3ST1	MPZL1
GAL3ST1	NKD1	0.0267075275364863	undirected	GAL3ST1	NKD1
GAL3ST1	SLC29A3	0.0363855151432662	undirected	GAL3ST1	SLC29A3
GAL3ST1	TRAF3	0.0367906091854179	undirected	GAL3ST1	TRAF3
GAL3ST1	USP6NL	0.0318209135202915	undirected	GAL3ST1	USP6NL
GAL3ST1	LAMC1	0.031489249671913	undirected	GAL3ST1	LAMC1
GAL3ST1	SH3GL3	0.0577299446323922	undirected	GAL3ST1	SH3GL3
GAL3ST1	TBC1D16	0.0589411044557246	undirected	GAL3ST1	TBC1D16
GAL3ST1	GAB1	0.0477959613494444	undirected	GAL3ST1	GAB1
GAL3ST1	MIF4GD	0.0201628290554449	undirected	GAL3ST1	MIF4GD
GAL3ST1	PHLDB1	0.102669953825684	undirected	GAL3ST1	PHLDB1
GAL3ST1	HMGCS1	0.0259583009413893	undirected	GAL3ST1	HMGCS1
GAL3ST1	CEP152	0.0230986078784871	undirected	GAL3ST1	CEP152
GAL3ST1	TMEM123	0.0319001414884688	undirected	GAL3ST1	TMEM123
GAL3ST1	ZNF579	0.0260725792384444	undirected	GAL3ST1	ZNF579
GAL3ST1	MAP4K4	0.0808086530524615	undirected	GAL3ST1	MAP4K4
GAL3ST1	SLC12A2	0.0629508342136664	undirected	GAL3ST1	SLC12A2
GAL3ST1	ITPR2	0.0338007627632908	undirected	GAL3ST1	ITPR2
GAL3ST1	CLIC4	0.0345583134693884	undirected	GAL3ST1	CLIC4
GAL3ST1	CD9	0.0242957709482099	undirected	GAL3ST1	CD9
GAL3ST1	ZNF335	0.0265368547855571	undirected	GAL3ST1	ZNF335
GAL3ST1	SPARC	0.026160698244982	undirected	GAL3ST1	SPARC
GAL3ST1	VCAN	0.033377607045307	undirected	GAL3ST1	VCAN
GAL3ST1	CLCN5	0.026848805987733	undirected	GAL3ST1	CLCN5
GAL3ST1	ORAI2	0.0250394534470089	undirected	GAL3ST1	ORAI2
GAL3ST1	SEMA3C	0.02876104874053	undirected	GAL3ST1	SEMA3C
GAL3ST1	PRKD3	0.0257730641126003	undirected	GAL3ST1	PRKD3
GAL3ST1	YPEL2	0.0254728897679634	undirected	GAL3ST1	YPEL2
GAL3ST1	ARRDC3	0.0268632006616466	undirected	GAL3ST1	ARRDC3
GAL3ST1	CERS2	0.122512129879929	undirected	GAL3ST1	CERS2
GAL3ST1	TP53INP2	0.111191368340719	undirected	GAL3ST1	TP53INP2
GAL3ST1	NDE1	0.0242383131029421	undirected	GAL3ST1	NDE1
GAL3ST1	ELOVL6	0.0277115493843582	undirected	GAL3ST1	ELOVL6
GAL3ST1	KCNK1	0.0250587718155849	undirected	GAL3ST1	KCNK1
GAL3ST1	HACD1	0.0209120090505576	undirected	GAL3ST1	HACD1
GAL3ST1	RAP1A	0.0279015357099077	undirected	GAL3ST1	RAP1A
GAL3ST1	OCLN	0.0229489876103787	undirected	GAL3ST1	OCLN
GAL3ST1	DHCR7	0.0214935289906578	undirected	GAL3ST1	DHCR7
GAL3ST1	SH3GL1	0.0272203631819103	undirected	GAL3ST1	SH3GL1
GAL3ST1	CNTRL	0.0208012632223905	undirected	GAL3ST1	CNTRL
GAL3ST1	JAM3	0.021064464909325	undirected	GAL3ST1	JAM3
GAL3ST1	PACS2	0.0598410918377215	undirected	GAL3ST1	PACS2
GAL3ST1	KCTD5	0.0207937652212603	undirected	GAL3ST1	KCTD5
GAL3ST1	ARAP1	0.0224111036515356	undirected	GAL3ST1	ARAP1
GAL3ST1	GPSM2	0.0370509386919419	undirected	GAL3ST1	GPSM2
GAL3ST1	TNS3	0.0530903704966955	undirected	GAL3ST1	TNS3
GAL3ST1	ZDHHC9	0.0456098122920491	undirected	GAL3ST1	ZDHHC9
GAL3ST1	CCDC13	0.0205497609998424	undirected	GAL3ST1	CCDC13
GAL3ST1	SYT12	0.0212422728055153	undirected	GAL3ST1	SYT12
GAL3ST1	ANKRD13A	0.0241208072123493	undirected	GAL3ST1	ANKRD13A
GAL3ST1	LLGL1	0.0725547669274653	undirected	GAL3ST1	LLGL1
GAL3ST1	KAZN	0.0264209051424242	undirected	GAL3ST1	KAZN
GAL3ST1	SPPL2B	0.0366886043500707	undirected	GAL3ST1	SPPL2B
GAL3ST1	CTPS1	0.0293521509608931	undirected	GAL3ST1	CTPS1
GAL3ST1	PPP1R16B	0.0250089221517833	undirected	GAL3ST1	PPP1R16B
GAL3ST1	DNM2	0.0243440235765189	undirected	GAL3ST1	DNM2
GAL3ST1	CASKIN2	0.0241011656313881	undirected	GAL3ST1	CASKIN2
GAL3ST1	SH3D19	0.0224438228900846	undirected	GAL3ST1	SH3D19
GAL3ST1	PTPDC1	0.0424534102497229	undirected	GAL3ST1	PTPDC1
GAL3ST1	MOSPD2	0.0212255214239663	undirected	GAL3ST1	MOSPD2
GAL3ST1	IFFO1	0.0299023134161023	undirected	GAL3ST1	IFFO1
GAL3ST1	NPC2	0.0200173311962075	undirected	GAL3ST1	NPC2
GAL3ST1	GRB14	0.0437333692137554	undirected	GAL3ST1	GRB14
GAL3ST1	LGI3	0.0586641425791388	undirected	GAL3ST1	LGI3
GAL3ST1	STXBP3	0.0280138531083302	undirected	GAL3ST1	STXBP3
KLHDC7B	MEF2C	0.0223887430803768	undirected	KLHDC7B	MEF2C
KLHDC7B	TRIM66	0.0221572370399944	undirected	KLHDC7B	TRIM66
KLHDC7B	CUX2	0.0327619884824219	undirected	KLHDC7B	CUX2
KLHDC7B	CHRNA4	0.0243938776445412	undirected	KLHDC7B	CHRNA4
KLHDC7B	OLFM2	0.0260252433016914	undirected	KLHDC7B	OLFM2
KLHDC7B	LGI2	0.0338410922886927	undirected	KLHDC7B	LGI2
KLHDC7B	HIVEP1	0.0203051538440695	undirected	KLHDC7B	HIVEP1
KLHDC7B	DEPTOR	0.0211686841217868	undirected	KLHDC7B	DEPTOR
KLHDC7B	CIT	0.0259992513838052	undirected	KLHDC7B	CIT
KLHDC7B	KCNT1	0.0229964080797301	undirected	KLHDC7B	KCNT1
KLHDC7B	SATB1	0.0281594327724593	undirected	KLHDC7B	SATB1
KLHDC7B	KIAA1217	0.0200196352336958	undirected	KLHDC7B	KIAA1217
KLHDC7B	HLF	0.0225469286686996	undirected	KLHDC7B	HLF
KLHDC7B	ASAP1	0.0283351280684838	undirected	KLHDC7B	ASAP1
KLHDC7B	CDS1	0.020232349604855	undirected	KLHDC7B	CDS1
EIF2S3	EIF2S3B	0.137487048243209	undirected	EIF2S3	EIF2S3B
EIF2S3	UTY	0.0405861298505267	undirected	EIF2S3	UTY
EIF2S3B	UTY	0.0405861298505267	undirected	EIF2S3B	UTY
PLAGL1	PLCXD3	0.0216983726512151	undirected	PLAGL1	PLCXD3
PLAGL1	IGFBP3	0.0382751459075939	undirected	PLAGL1	IGFBP3
PLAGL1	WNT4	0.023975787388428	undirected	PLAGL1	WNT4
PLAGL1	RSPO3	0.0262401834915672	undirected	PLAGL1	RSPO3
PLAGL1	SYT9	0.0268660718278812	undirected	PLAGL1	SYT9
PLAGL1	KCNG1	0.0643557570785728	undirected	PLAGL1	KCNG1
PLAGL1	UNC5D	0.0257727483833724	undirected	PLAGL1	UNC5D
PLAGL1	FOSL2	0.0348408643402381	undirected	PLAGL1	FOSL2
PLAGL1	FXYD6	0.0297398796315146	undirected	PLAGL1	FXYD6
PLAGL1	EFNB2	0.0513067052357596	undirected	PLAGL1	EFNB2
PLAGL1	HAP1	0.034555073847845	undirected	PLAGL1	HAP1
PLAGL1	NPR3	0.0343557922503879	undirected	PLAGL1	NPR3
PLAGL1	NOV	0.03107400807479	undirected	PLAGL1	NOV
PLAGL1	TOX2	0.0204514768020992	undirected	PLAGL1	TOX2
PLAGL1	ADGRA1	0.032049352124912	undirected	PLAGL1	ADGRA1
PLAGL1	GMIP	0.0211830767730626	undirected	PLAGL1	GMIP
PLAGL1	CRYM	0.0323931134663242	undirected	PLAGL1	CRYM
PLAGL1	APAF1	0.0211815012451691	undirected	PLAGL1	APAF1
PLAGL1	SOCS2	0.0259790177421892	undirected	PLAGL1	SOCS2
PLAGL1	TIMP2	0.0701182691846829	undirected	PLAGL1	TIMP2
PLAGL1	SIAH3	0.0220543079408703	undirected	PLAGL1	SIAH3
PLAGL1	PLXNC1	0.0335894242533071	undirected	PLAGL1	PLXNC1
PLAGL1	TRIM62	0.0244362612598013	undirected	PLAGL1	TRIM62
PLAGL1	PARM1	0.0243492750091212	undirected	PLAGL1	PARM1
PLAGL1	AK4	0.0370550436623267	undirected	PLAGL1	AK4
PLAGL1	FGF11	0.0250993170042494	undirected	PLAGL1	FGF11
PLAGL1	SLIT2	0.0310630242488004	undirected	PLAGL1	SLIT2
PLAGL1	RXRA	0.0334519855276485	undirected	PLAGL1	RXRA
PLAGL1	KIT	0.0242643207414193	undirected	PLAGL1	KIT
PLAGL1	RAB26	0.0210685454079436	undirected	PLAGL1	RAB26
PLAGL1	CRTAC1	0.0233208089229385	undirected	PLAGL1	CRTAC1
PLAGL1	CELF6	0.0308307286629131	undirected	PLAGL1	CELF6
PLAGL1	TESC	0.0219856122615243	undirected	PLAGL1	TESC
PLAGL1	TSPAN9	0.0364246987711319	undirected	PLAGL1	TSPAN9
PLAGL1	PNCK	0.0273823689618046	undirected	PLAGL1	PNCK
PLAGL1	PCDH19	0.0226936116426105	undirected	PLAGL1	PCDH19
PLAGL1	WDR6	0.022110792590657	undirected	PLAGL1	WDR6
PLAGL1	TNFAIP8L3	0.0300129266362297	undirected	PLAGL1	TNFAIP8L3
PLAGL1	CADM1	0.0534033143630363	undirected	PLAGL1	CADM1
PLAGL1	SAMD14	0.0253674774945134	undirected	PLAGL1	SAMD14
PLAGL1	PDE1A	0.0386757685082967	undirected	PLAGL1	PDE1A
PLAGL1	SLC6A7	0.0272568506838958	undirected	PLAGL1	SLC6A7
PLAGL1	SYT17	0.0311971228795805	undirected	PLAGL1	SYT17
PMP22	ADSSL1	0.0221216740542712	undirected	PMP22	ADSSL1
PMP22	MMP12	0.0214062356747653	undirected	PMP22	MMP12
PMP22	IFIT2	0.0251097613961874	undirected	PMP22	IFIT2
PMP22	PLD4	0.0202522752727549	undirected	PMP22	PLD4
PMP22	TMEM63A	0.044777316443184	undirected	PMP22	TMEM63A
PMP22	LITAF	0.0307782131468088	undirected	PMP22	LITAF
PMP22	MVP	0.0226876813884544	undirected	PMP22	MVP
PMP22	EYA4	0.0251774242120969	undirected	PMP22	EYA4
PMP22	C1QC	0.0426539871659071	undirected	PMP22	C1QC
PMP22	S100A6	0.0231694908594749	undirected	PMP22	S100A6
PMP22	AGMO	0.0307025635554321	undirected	PMP22	AGMO
PMP22	PRR5L	0.040826325105291	undirected	PMP22	PRR5L
PMP22	GATM	0.063570524331332	undirected	PMP22	GATM
PMP22	CDR2	0.0207813778171104	undirected	PMP22	CDR2
PMP22	PPP1R14A	0.0258695123588827	undirected	PMP22	PPP1R14A
PMP22	DOCK5	0.0204161017367088	undirected	PMP22	DOCK5
PMP22	PLS1	0.0485842241837208	undirected	PMP22	PLS1
PMP22	CTNNA3	0.0232052787535131	undirected	PMP22	CTNNA3
PMP22	C1QB	0.0356298296918432	undirected	PMP22	C1QB
PMP22	ARSG	0.0243065693448223	undirected	PMP22	ARSG
PMP22	LAIR1	0.0219964705946635	undirected	PMP22	LAIR1
PMP22	TTYH2	0.030800617332705	undirected	PMP22	TTYH2
PMP22	BHLHE41	0.0313162530758385	undirected	PMP22	BHLHE41
PMP22	PLEK	0.0281741622191065	undirected	PMP22	PLEK
PMP22	BCAS1	0.0332685501555305	undirected	PMP22	BCAS1
PMP22	LAPTM5	0.0264614989313674	undirected	PMP22	LAPTM5
PMP22	CYP27A1	0.0294306151637067	undirected	PMP22	CYP27A1
PMP22	PROS1	0.0204721986264413	undirected	PMP22	PROS1
PMP22	ERBIN	0.0568379846303288	undirected	PMP22	ERBIN
PMP22	TMEM119	0.0248939102777375	undirected	PMP22	TMEM119
PMP22	TMEM88B	0.0232952293539617	undirected	PMP22	TMEM88B
PMP22	RASGRP3	0.0350216342814788	undirected	PMP22	RASGRP3
PMP22	FRMD8	0.0228746718119034	undirected	PMP22	FRMD8
PMP22	EFHD1	0.0222114619003592	undirected	PMP22	EFHD1
PMP22	SEPT4	0.0365591522561182	undirected	PMP22	SEPT4
PMP22	SREBF1	0.0268668226563899	undirected	PMP22	SREBF1
PMP22	HPGDS	0.0238919706610339	undirected	PMP22	HPGDS
PMP22	WIPF1	0.0244420072123353	undirected	PMP22	WIPF1
PMP22	OLFML1	0.0200815091595314	undirected	PMP22	OLFML1
PMP22	PLEKHB1	0.0581719706641414	undirected	PMP22	PLEKHB1
PMP22	SELPLG	0.0339643686568768	undirected	PMP22	SELPLG
PMP22	PLA2G16	0.0380697198988579	undirected	PMP22	PLA2G16
PMP22	ASAH2	0.0234870867578136	undirected	PMP22	ASAH2
PMP22	PCSK6	0.0229404484293227	undirected	PMP22	PCSK6
PMP22	CA2	0.0442843484109631	undirected	PMP22	CA2
PMP22	GPR37	0.0232261187378635	undirected	PMP22	GPR37
PMP22	FTH1	0.0398620046015381	undirected	PMP22	FTH1
PMP22	KIF13B	0.0313749543804483	undirected	PMP22	KIF13B
PMP22	ITGAM	0.0274046816465369	undirected	PMP22	ITGAM
PMP22	SKAP2	0.0226279776261264	undirected	PMP22	SKAP2
PMP22	NDRG1	0.0301441234755188	undirected	PMP22	NDRG1
PMP22	CSF1	0.0324601512027966	undirected	PMP22	CSF1
PMP22	CTSZ	0.0279456384107346	undirected	PMP22	CTSZ
PMP22	PDE8A	0.0396898355494901	undirected	PMP22	PDE8A
PMP22	FADS6	0.020820791145179	undirected	PMP22	FADS6
PMP22	MSN	0.0225390304543562	undirected	PMP22	MSN
PMP22	SORBS3	0.027502748396028	undirected	PMP22	SORBS3
PMP22	CNTN2	0.0233612063344019	undirected	PMP22	CNTN2
PMP22	SPOCK3	0.0214014400535393	undirected	PMP22	SPOCK3
PMP22	CSRP1	0.0332283977859144	undirected	PMP22	CSRP1
PMP22	VWA5A	0.0205854184614651	undirected	PMP22	VWA5A
PMP22	ENPP4	0.0225411094656915	undirected	PMP22	ENPP4
PMP22	RASSF2	0.0355426952153709	undirected	PMP22	RASSF2
PMP22	ANXA5	0.0334254877384451	undirected	PMP22	ANXA5
PMP22	PLEKHH2	0.0212530665267846	undirected	PMP22	PLEKHH2
PMP22	FAH	0.0239497482132776	undirected	PMP22	FAH
PMP22	APOE	0.0267289350792668	undirected	PMP22	APOE
PMP22	LARP6	0.0239980959071925	undirected	PMP22	LARP6
PMP22	LBH	0.0257382176912036	undirected	PMP22	LBH
PMP22	MEGF10	0.0261908205053613	undirected	PMP22	MEGF10
PMP22	MYO1D	0.0255912972572593	undirected	PMP22	MYO1D
PMP22	KIF13A	0.0239519357867555	undirected	PMP22	KIF13A
PMP22	MAN2B1	0.0214811190041032	undirected	PMP22	MAN2B1
PMP22	SLAIN1	0.0237774920216766	undirected	PMP22	SLAIN1
MEF2C	TRIM66	0.0449400448697003	undirected	MEF2C	TRIM66
MEF2C	NR4A2	0.0219114036523481	undirected	MEF2C	NR4A2
MEF2C	GRM4	0.0425238794174628	undirected	MEF2C	GRM4
MEF2C	BMPER	0.0289127795910962	undirected	MEF2C	BMPER
MEF2C	PAMR1	0.0212475851380484	undirected	MEF2C	PAMR1
MEF2C	CUX2	0.0792153277724424	undirected	MEF2C	CUX2
MEF2C	KLHDC8A	0.024216845963388	undirected	MEF2C	KLHDC8A
MEF2C	BRINP3	0.0331926922287143	undirected	MEF2C	BRINP3
MEF2C	CHRNA4	0.0321893766321604	undirected	MEF2C	CHRNA4
MEF2C	RND1	0.0340164860643215	undirected	MEF2C	RND1
MEF2C	LYPD6B	0.0289594978416971	undirected	MEF2C	LYPD6B
MEF2C	VIP	0.0291368064453889	undirected	MEF2C	VIP
MEF2C	RASGEF1B	0.063302840044911	undirected	MEF2C	RASGEF1B
MEF2C	NREP	0.022807917397509	undirected	MEF2C	NREP
MEF2C	LAMP5	0.0601241627491679	undirected	MEF2C	LAMP5
MEF2C	DPP10	0.0537069326146433	undirected	MEF2C	DPP10
MEF2C	USH2A	0.0242075480334291	undirected	MEF2C	USH2A
MEF2C	CHSY3	0.0410477122573643	undirected	MEF2C	CHSY3
MEF2C	MEIS2	0.0413811516312406	undirected	MEF2C	MEIS2
MEF2C	CBLN2	0.031235877966766	undirected	MEF2C	CBLN2
MEF2C	OLFM2	0.0853722038554437	undirected	MEF2C	OLFM2
MEF2C	IL17D	0.0203381776462841	undirected	MEF2C	IL17D
MEF2C	RGS6	0.0557314396183394	undirected	MEF2C	RGS6
MEF2C	PLXND1	0.052708863559003	undirected	MEF2C	PLXND1
MEF2C	BEAN1	0.024534065888153	undirected	MEF2C	BEAN1
MEF2C	OPN3	0.020434453069296	undirected	MEF2C	OPN3
MEF2C	SCN9A	0.0266990474754544	undirected	MEF2C	SCN9A
MEF2C	LGI2	0.0686680889837753	undirected	MEF2C	LGI2
MEF2C	KIAA1522	0.0213463666483227	undirected	MEF2C	KIAA1522
MEF2C	RASSF3	0.051582564193171	undirected	MEF2C	RASSF3
MEF2C	IGSF9B	0.0318324724408385	undirected	MEF2C	IGSF9B
MEF2C	EPOP	0.030215521122513	undirected	MEF2C	EPOP
MEF2C	LINC02210-CRHR1	0.0361387805777075	undirected	MEF2C	LINC02210-CRHR1
MEF2C	CRHR1	0.0361387805777075	undirected	MEF2C	CRHR1
MEF2C	ADCY8	0.0393781019063778	undirected	MEF2C	ADCY8
MEF2C	PLCD3	0.0202280458759035	undirected	MEF2C	PLCD3
MEF2C	HIVEP1	0.0387686757152733	undirected	MEF2C	HIVEP1
MEF2C	CABYR	0.0432214982336312	undirected	MEF2C	CABYR
MEF2C	OTUD1	0.0245029609046404	undirected	MEF2C	OTUD1
MEF2C	CCDC184	0.0262238817224879	undirected	MEF2C	CCDC184
MEF2C	DEPTOR	0.0430810283186406	undirected	MEF2C	DEPTOR
MEF2C	CDH20	0.0226353110339048	undirected	MEF2C	CDH20
MEF2C	MRM1	0.0237424691787659	undirected	MEF2C	MRM1
MEF2C	GABRA3	0.0315984702406334	undirected	MEF2C	GABRA3
MEF2C	RNF144B	0.0240370022284573	undirected	MEF2C	RNF144B
MEF2C	TMEM44	0.053342790769847	undirected	MEF2C	TMEM44
MEF2C	GUCY1A1	0.0634715247428086	undirected	MEF2C	GUCY1A1
MEF2C	CA10	0.0324394199594401	undirected	MEF2C	CA10
MEF2C	NECAB3	0.062364642766619	undirected	MEF2C	NECAB3
MEF2C	NWD2	0.0225978458728419	undirected	MEF2C	NWD2
MEF2C	VWA5B2	0.024376110395049	undirected	MEF2C	VWA5B2
MEF2C	DUSP14	0.0242528073154159	undirected	MEF2C	DUSP14
MEF2C	CIT	0.0523477328247181	undirected	MEF2C	CIT
MEF2C	FXYD7	0.0382953976010562	undirected	MEF2C	FXYD7
MEF2C	RCAN2	0.0329905987037303	undirected	MEF2C	RCAN2
MEF2C	RORB	0.0447893282666223	undirected	MEF2C	RORB
MEF2C	HPCAL1	0.0223592582715315	undirected	MEF2C	HPCAL1
MEF2C	MLIP	0.03020729024198	undirected	MEF2C	MLIP
MEF2C	KCNK3	0.0292197271161552	undirected	MEF2C	KCNK3
MEF2C	KCNT1	0.045771633524787	undirected	MEF2C	KCNT1
MEF2C	GPR83	0.0280137665179387	undirected	MEF2C	GPR83
MEF2C	TBR1	0.0639168412953778	undirected	MEF2C	TBR1
MEF2C	TMEM132D	0.0235669061479253	undirected	MEF2C	TMEM132D
MEF2C	HRASLS	0.0312217199834762	undirected	MEF2C	HRASLS
MEF2C	THRB	0.0224179272795646	undirected	MEF2C	THRB
MEF2C	STMN1	0.0292658650648421	undirected	MEF2C	STMN1
MEF2C	RORA	0.0225230264455207	undirected	MEF2C	RORA
MEF2C	NPAS2	0.0294739530598532	undirected	MEF2C	NPAS2
MEF2C	IER5	0.0289047443830411	undirected	MEF2C	IER5
MEF2C	ENTPD3	0.0229100106483432	undirected	MEF2C	ENTPD3
MEF2C	DOK5	0.0515080463158245	undirected	MEF2C	DOK5
MEF2C	RIMS4	0.0221650131868624	undirected	MEF2C	RIMS4
MEF2C	CD34	0.0230268536005594	undirected	MEF2C	CD34
MEF2C	KIAA1324L	0.0246186603781488	undirected	MEF2C	KIAA1324L
MEF2C	FNBP1L	0.0432315773541088	undirected	MEF2C	FNBP1L
