"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"257","Integrin alphaIIb beta3 signaling_Homo sapiens_R-HSA-354192","1/27",0.180706552954127,0.432250074666272,0.255713198902186,0.670686372559243,0.117882819986718,-0.201683455459735,"APBB1IP"
"258","Recycling pathway of L1_Homo sapiens_R-HSA-437239","1/26",0.174632202987879,0.426152381381287,0.247809415532361,0.661562636108713,0.199230569350808,-0.347671929971256,"MSN"
"259","PD-1 signaling_Homo sapiens_R-HSA-389948","1/26",0.174632202987879,0.426152381381287,0.247809415532361,0.661562636108713,0.274276983184077,-0.478633416553627,"PTPN6"
"260","Phosphorylation of CD3 and TCR zeta chains_Homo sapiens_R-HSA-202427","1/24",0.162348993759664,0.419400081212144,0.231751866789019,0.635723010733179,0.322687149852415,-0.586647490278767,"PTPRC"
"261","Metal ion SLC transporters_Homo sapiens_R-HSA-425410","1/25",0.168513125605634,0.423406929042728,0.239822592509875,0.65188141054957,0.390697237896423,-0.695730838379105,"SLC11A1"
"262","Signaling by cytosolic FGFR1 fusion mutants_Homo sapiens_R-HSA-1839117","1/18",0.124399441185253,0.357590964193755,0.181516094867057,0.548362473722972,0.434820208956404,-0.906277321136325,"STAT1"
"263","Common Pathway of Fibrin Clot Formation_Homo sapiens_R-HSA-140875","1/22",0.149884246435955,0.396596368888057,0.215355210554416,0.601786990240844,0.478857983423588,-0.908820723051549,"PROS1"
"264","Cytosolic sulfonation of small molecules_Homo sapiens_R-HSA-156584","1/18",0.124399441185253,0.357590964193755,0.181516094867057,0.548362473722972,0.467735676996526,-0.974881635252601,"SULT1C2"
"265","Platelet sensitization by LDL_Homo sapiens_R-HSA-432142","1/17",0.117910568321018,0.349061979484993,0.172833127696446,0.543969528223551,0.496220827948004,-1.06083519573012,"PTPN6"
"266","HDL-mediated lipid transport_Homo sapiens_R-HSA-194223","1/19",0.13084090260554,0.365620839991181,0.190108864341172,0.557279906255005,0.526454673536068,-1.07068939436059,"APOE"
"267","Chylomicron-mediated lipid transport_Homo sapiens_R-HSA-174800","1/17",0.117910568321018,0.349061979484993,0.172833127696446,0.543969528223551,0.504257856475134,-1.07801698708282,"APOE"
"268","Regulation of KIT signaling_Homo sapiens_R-HSA-1433559","1/16",0.111373937449823,0.336371790883808,0.164059026218141,0.527458589669077,0.503398270038975,-1.10488970031344,"PTPN6"
"269","IL-6-type cytokine receptor ligand interactions_Homo sapiens_R-HSA-6788467","1/20",0.13723529665465,0.373030488179457,0.19861236322447,0.571010544270352,0.600653695205902,-1.19293327632886,"OSMR"
"270","Scavenging by Class A Receptors_Homo sapiens_R-HSA-3000480","1/19",0.13084090260554,0.365620839991181,0.190108864341172,0.557279906255005,0.626835773630729,-1.27484178329031,"APOE"
"271","Xenobiotics_Homo sapiens_R-HSA-211981","1/20",0.13723529665465,0.373030488179457,0.19861236322447,0.571010544270352,0.738865314737781,-1.46742961495267,"CYP2E1"
"272","PECAM1 interactions_Homo sapiens_R-HSA-210990","1/12",0.0847428144237608,0.305811400639249,0.128032205944522,0.503705652334369,0.661661536532797,-1.63306954778208,"PTPN6"
"273","STING mediated induction of host immune responses_Homo sapiens_R-HSA-1834941","1/16",0.111373937449823,0.336371790883808,0.164059026218141,0.527458589669077,0.785159707074278,-1.72331715279895,"IFI16"
"274","Metabolism of folate and pterines_Homo sapiens_R-HSA-196757","1/16",0.111373937449823,0.336371790883808,0.164059026218141,0.527458589669077,0.793208431318497,-1.74098299125607,"MTHFD1L"
"275","Platelet Adhesion to exposed collagen_Homo sapiens_R-HSA-75892","1/13",0.0914739934480205,0.310803682283615,0.137180404774565,0.510405942447321,0.740325729006359,-1.77063746931756,"FCER1G"
"276","GRB2:SOS provides linkage to MAPK signaling for Integrins_Homo sapiens_R-HSA-354194","1/15",0.104789199519157,0.336371790883808,0.15519284417864,0.527458589669077,0.787947079571651,-1.77745462335419,"APBB1IP"
"277","p130Cas linkage to MAPK signaling for integrins_Homo sapiens_R-HSA-372708","1/15",0.104789199519157,0.336371790883808,0.15519284417864,0.527458589669077,0.797000578504444,-1.79787754762516,"APBB1IP"
"278","Synthesis of Prostaglandins (PG) and Thromboxanes (TX)_Homo sapiens_R-HSA-2162123","1/14",0.0981560029032774,0.326809326278092,0.146233625624186,0.526793422429295,0.775748028034746,-1.80066415029107,"HPGDS"
"279","DEx/H-box helicases activate type I IFN and inflammatory cytokines production_Homo sapiens_R-HSA-3134963","1/13",0.0914739934480205,0.310803682283615,0.137180404774565,0.510405942447321,0.840360703041586,-2.0098911739088,"IRF7"
"280","CD28 dependent Vav1 pathway_Homo sapiens_R-HSA-389359","1/12",0.0847428144237608,0.305811400639249,0.128032205944522,0.503705652334369,0.837700325881597,-2.06755692575543,"CD86"
"281","Metabolism of Angiotensinogen to Angiotensins_Homo sapiens_R-HSA-2022377","1/16",0.111373937449823,0.336371790883808,0.164059026218141,0.527458589669077,0.966200879991368,-2.12067753163631,"CTSZ"
"282","Cell-extracellular matrix interactions_Homo sapiens_R-HSA-446353","1/16",0.111373937449823,0.336371790883808,0.164059026218141,0.527458589669077,0.992042803109941,-2.17739698497848,"FLNC"
"283","RHO GTPases Activate NADPH Oxidases_Homo sapiens_R-HSA-5668599","1/13",0.0914739934480205,0.310803682283615,0.137180404774565,0.510405942447321,1.05247124235621,-2.51719607205371,"CYBB"
"284","Cross-presentation of particulate exogenous antigens (phagosomes)_Homo sapiens_R-HSA-1236973","1/8",0.0573191770818284,0.270099625515402,0.0904697641339976,0.450840991267755,0.904236069762402,-2.58531946133664,"CYBB"
"285","Nef and signal transduction_Homo sapiens_R-HSA-164944","1/8",0.0573191770818284,0.270099625515402,0.0904697641339976,0.450840991267755,0.91934992093656,-2.62853177599974,"DOCK2"
"286","Endosomal/Vacuolar pathway_Homo sapiens_R-HSA-1236977","1/12",0.0847428144237608,0.305811400639249,0.128032205944522,0.503705652334369,1.11390979839874,-2.74927900490239,"CTSS"
"287","CYP2E1 reactions_Homo sapiens_R-HSA-211999","1/11",0.0779621065160457,0.304367018256817,0.118788043413184,0.500248239162563,1.1052149133415,-2.81999164293054,"CYP2E1"
"288","TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling_Homo sapiens_R-HSA-975110","1/11",0.0779621065160457,0.304367018256817,0.118788043413184,0.500248239162563,1.11071852426109,-2.83403428442211,"IRF7"
"289","Interleukin-6 signaling_Homo sapiens_R-HSA-1059683","1/11",0.0779621065160457,0.304367018256817,0.118788043413184,0.500248239162563,1.13610556881923,-2.89881015075221,"STAT1"
"290","IRF3-mediated induction of type I IFN_Homo sapiens_R-HSA-3270619","1/13",0.0914739934480205,0.310803682283615,0.137180404774565,0.510405942447321,1.24467569063986,-2.97689156089929,"IFI16"
"291","Caspase-mediated cleavage of cytoskeletal proteins_Homo sapiens_R-HSA-264870","1/12",0.0847428144237608,0.305811400639249,0.128032205944522,0.503705652334369,1.22395803689372,-3.02089283939387,"VIM"
"292","Synthesis of pyrophosphates in the cytosol_Homo sapiens_R-HSA-1855167","1/10",0.0711315077987336,0.299553814532695,0.109446921357958,0.495827719485294,1.27378682171694,-3.36690503512021,"IP6K3"
"293","Gamma-carboxylation, transport, and amino-terminal cleavage of proteins_Homo sapiens_R-HSA-159854","1/11",0.0779621065160457,0.304367018256817,0.118788043413184,0.500248239162563,1.33456654518663,-3.40518975896059,"PROS1"
"294","Gamma-carboxylation of protein precursors_Homo sapiens_R-HSA-159740","1/10",0.0711315077987336,0.299553814532695,0.109446921357958,0.495827719485294,1.4126386564525,-3.73392166108647,"PROS1"
"295","PTK6 promotes HIF1A stabilization_Homo sapiens_R-HSA-8857538","1/7",0.0503367080206077,0.255096198273927,0.0808316857849425,0.431583465173175,1.28739580952892,-3.84805270615824,"GPNMB"
"296","Removal of aminoterminal propeptides from gamma-carboxylated proteins_Homo sapiens_R-HSA-159782","1/10",0.0711315077987336,0.299553814532695,0.109446921357958,0.495827719485294,1.45789395621455,-3.85354159594287,"PROS1"
"297","Synthesis of PG_Homo sapiens_R-HSA-1483148","1/8",0.0573191770818284,0.270099625515402,0.0904697641339976,0.450840991267755,1.39782565990027,-3.99655134642603,"PLD4"
"298","Transport of fatty acids_Homo sapiens_R-HSA-804914","1/8",0.0573191770818284,0.270099625515402,0.0904697641339976,0.450840991267755,1.4345663671752,-4.10159743861089,"APOD"
"299","Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus_Homo sapiens_R-HSA-159763","1/9",0.0642506537225617,0.282513903868323,0.100007833721606,0.490202332504264,1.68579746680487,-4.62745231346796,"PROS1"
